onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3359137.031119	n03359137_31119	525	525	n/a
40	8	1	3665924.008249	n03665924_8249	720	720	n/a
48	8	1	4409806.013419	n04409806_13419	1041	1041	n/a
56	8	2	4409806.013419	n04409806_13419	1041	1041	57.329834
64	8	1	3982430.006951	n03982430_6951	831	831	n/a
72	8	1	4477387.007585	n04477387_7585	1086	1086	n/a
80	8	1	2226429.009440	n02226429_9440	200	200	n/a
88	8	1	2005790.003943	n02005790_3943	141	141	n/a
96	8	1	3623556.016837	n03623556_16837	682	682	n/a
104	8	1	3602883.015696	n03602883_15696	653	653	n/a
112	8	1	4009552.005313	n04009552_5313	838	838	n/a
120	8	1	2843158.007756	n02843158_7756	390	390	n/a
128	8	1	3472535.004645	n03472535_4645	591	591	n/a
136	8	1	4412416.008901	n04412416_8901	1056	1056	n/a
144	8	1	1963571.005610	n01963571_5610	127	127	n/a
152	8	1	3085219.003690	n03085219_3690	466	466	n/a
160	8	2	3085219.003690	n03085219_3690	466	466	162.324260
168	8	1	4090263.016066	n04090263_16066	867	867	n/a
176	8	2	4090263.016066	n04090263_16066	867	867	177.039220
184	8	1	2480855.016790	n02480855_16790	284	284	n/a
192	8	1	2090827.007426	n02090827_7426	182	182	n/a
200	8	1	4401680.036641	n04401680_36641	1032	1032	n/a
208	8	1	4168199.009648	n04168199_9648	910	910	n/a
216	8	2	4168199.009648	n04168199_9648	910	910	218.271144
224	8	1	2503517.005673	n02503517_5673	301	301	n/a
232	8	1	1855672.015767	n01855672_15767	102	102	n/a
240	8	1	2432983.020705	n02432983_20705	252	252	n/a
248	8	1	2445715.012246	n02445715_12246	266	266	n/a
256	8	1	2800213.008939	n02800213_8939	352	352	n/a
264	8	1	3924679.009022	n03924679_9022	815	815	n/a
272	8	1	2055803.006095	n02055803_6095	155	155	n/a
280	8	2	2055803.006095	n02055803_6095	155	155	281.134981
288	8	1	7734017.008706	n07734017_8706	1144	1144	n/a
296	8	1	2054036.017099	n02054036_17099	147	147	n/a
304	8	1	3397947.008954	n03397947_8954	543	543	n/a
312	8	1	3743279.011113	n03743279_11113	729	729	n/a
320	8	1	4197391.006992	n04197391_6992	927	927	n/a
328	8	1	4284002.021913	n04284002_21913	984	984	n/a
336	8	1	3646296.007086	n03646296_7086	702	702	n/a
344	8	1	4233124.013344	n04233124_13344	938	938	n/a
352	8	1	1726692.030357	n01726692_30357	43	43	n/a
360	8	1	2472293.003508	n02472293_3508	278	278	n/a
368	8	1	3746005.008861	n03746005_8861	743	743	n/a
376	8	1	4587559.006132	n04587559_6132	1119	1119	n/a
384	8	1	2841315.022761	n02841315_22761	382	382	n/a
392	8	1	4482393.024979	n04482393_24979	1094	1094	n/a
400	8	1	3649909.042614	n03649909_42614	712	712	n/a
408	8	1	3394916.026448	n03394916_26448	531	531	n/a
416	8	1	2317335.021319	n02317335_21319	221	221	n/a
424	8	1	4555897.023902	n04555897_23902	1107	1107	n/a
432	8	1	3079230.036697	n03079230_36697	455	455	n/a
440	8	1	2802215.013634	n02802215_13634	353	353	n/a
448	8	1	4113406.010672	n04113406_10672	873	873	n/a
456	8	1	1787835.010392	n01787835_10392	82	82	n/a
464	8	1	4180888.004820	n04180888_4820	918	918	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
