onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3425413.018382	n03425413_18382	70	555	n/a
40	8	1	3743279.011113	n03743279_11113	92	729	n/a
48	8	1	3649909.024607	n03649909_24607	89	711	n/a
56	8	1	2692877.015805	n02692877_15805	40	316	n/a
64	8	1	1770393.014471	n01770393_14471	8	59	n/a
72	8	1	1772222.011060	n01772222_11060	9	66	n/a
80	8	1	4154565.020567	n04154565_20567	113	903	n/a
88	8	1	4273569.004437	n04273569_4437	122	975	n/a
96	8	1	3335030.014253	n03335030_14253	64	506	n/a
104	8	2	3335030.014253	n03335030_14253	64	506	105.038173
112	8	1	1970164.026421	n01970164_26421	17	133	n/a
120	8	1	4090263.013803	n04090263_13803	109	866	n/a
128	8	1	1704323.009172	n01704323_9172	5	39	n/a
136	8	1	4373894.016025	n04373894_16025	126	1001	n/a
144	8	1	3359137.019465	n03359137_19465	66	522	n/a
152	8	1	3790512.035174	n03790512_35174	95	758	n/a
160	8	1	3760671.008944	n03760671_8944	94	751	n/a
168	8	2	3760671.008944	n03760671_8944	94	751	169.036575
176	8	1	7734744.006691	n07734744_6691	144	1150	n/a
184	8	1	3085013.024313	n03085013_24313	58	463	n/a
192	8	1	2800213.014662	n02800213_14662	44	346	n/a
200	8	1	3609235.001655	n03609235_1655	84	666	n/a
208	8	1	3436182.007185	n03436182_7185	71	567	n/a
216	8	1	4233124.012727	n04233124_12727	118	937	n/a
224	8	1	4284002.021913	n04284002_21913	123	984	n/a
232	8	1	2799175.011275	n02799175_11275	43	337	n/a
240	8	2	2799175.011275	n02799175_11275	43	337	241.034170
248	8	1	12582231.024598	n12582231_24598	148	1180	n/a
256	8	1	3746005.008861	n03746005_8861	93	743	n/a
264	8	1	1639765.044823	n01639765_44823	2	13	n/a
272	8	1	4225987.006536	n04225987_6536	117	933	n/a
280	8	1	2843158.007756	n02843158_7756	49	390	n/a
288	8	2	2843158.007756	n02843158_7756	49	390	289.028512
296	8	1	2233338.001068	n02233338_1068	26	201	n/a
304	8	1	4197391.004733	n04197391_4733	116	926	n/a
312	8	1	2391049.008178	n02391049_8178	31	248	n/a
320	8	1	1518878.007579	n01518878_7579	1	7	n/a
328	8	1	4255586.003274	n04255586_3274	120	955	n/a
336	8	1	4555897.026505	n04555897_26505	139	1108	n/a
344	8	1	3512147.003723	n03512147_3723	78	620	n/a
352	8	1	3646296.005631	n03646296_5631	88	701	n/a
360	8	1	2068974.017710	n02068974_17710	21	163	n/a
368	8	2	2068974.017710	n02068974_17710	21	163	369.024618
376	8	1	2439033.009911	n02439033_9911	33	264	n/a
384	8	1	2943871.004136	n02943871_4136	52	412	n/a
392	8	1	2808440.005873	n02808440_5873	46	368	n/a
400	8	1	3886762.018101	n03886762_18101	100	797	n/a
408	8	1	4044716.012763	n04044716_12763	106	842	n/a
416	8	1	3255030.000671	n03255030_671	62	494	n/a
424	8	1	2974003.003328	n02974003_3328	53	419	n/a
432	8	1	4419073.007644	n04419073_7644	133	1063	n/a
440	8	1	2005790.011191	n02005790_11191	18	138	n/a
448	8	1	1787835.010128	n01787835_10128	11	81	n/a
456	8	1	3950228.020813	n03950228_20813	103	819	n/a
464	8	1	2480855.018583	n02480855_18583	36	285	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
