onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3607659.005173	n03607659_5173	660	660	n/a
40	8	1	4482393.026587	n04482393_26587	1095	1095	n/a
48	8	2	4482393.026587	n04482393_26587	1095	1095	49.033384
56	8	1	3541923.003237	n03541923_3237	628	628	n/a
64	8	1	3085219.003690	n03085219_3690	466	466	n/a
72	8	1	4070727.009914	n04070727_9914	856	856	n/a
80	8	1	3483823.008564	n03483823_8564	600	600	n/a
88	8	1	2503517.010053	n02503517_10053	297	297	n/a
96	8	1	4412416.007597	n04412416_7597	1055	1055	n/a
104	8	1	3335030.014253	n03335030_14253	506	506	n/a
112	8	1	3950228.018190	n03950228_18190	818	818	n/a
120	8	2	3950228.018190	n03950228_18190	818	818	121.046746
128	8	1	3886762.009466	n03886762_9466	800	800	n/a
136	8	1	3721384.006760	n03721384_6760	728	728	n/a
144	8	1	2814860.012908	n02814860_12908	369	369	n/a
152	8	1	3543603.004306	n03543603_4306	635	635	n/a
160	8	1	3982430.029809	n03982430_29809	828	828	n/a
168	8	1	3609235.007270	n03609235_7270	671	671	n/a
176	8	1	2882647.023990	n02882647_23990	398	398	n/a
184	8	1	3394916.033757	n03394916_33757	533	533	n/a
192	8	1	4225987.006665	n04225987_6665	934	934	n/a
200	8	1	3612010.006564	n03612010_6564	678	678	n/a
208	8	1	4587559.011857	n04587559_11857	1115	1115	n/a
216	8	1	4273569.016391	n04273569_16391	972	972	n/a
224	8	1	3918737.011347	n03918737_11347	801	801	n/a
232	8	1	4180888.004820	n04180888_4820	918	918	n/a
240	8	1	3790512.014883	n03790512_14883	756	756	n/a
248	8	1	2841315.012821	n02841315_12821	378	378	n/a
256	8	1	3792782.008413	n03792782_8413	768	768	n/a
264	8	1	4477387.001527	n04477387_1527	1081	1081	n/a
272	8	1	3649909.016050	n03649909_16050	708	708	n/a
280	8	1	4409806.009916	n04409806_9916	1048	1048	n/a
288	8	1	4255586.003274	n04255586_3274	955	955	n/a
296	8	1	2843158.005600	n02843158_5600	388	388	n/a
304	8	1	3743279.004728	n03743279_4728	733	733	n/a
312	8	1	2481823.023004	n02481823_23004	294	294	n/a
320	8	1	4398044.017494	n04398044_17494	1021	1021	n/a
328	8	1	3837869.007066	n03837869_7066	790	790	n/a
336	8	2	3837869.007066	n03837869_7066	790	790	337.036541
344	8	1	3496296.014487	n03496296_14487	614	614	n/a
352	8	1	4442441.005660	n04442441_5660	1077	1077	n/a
360	8	1	2391049.002789	n02391049_2789	243	243	n/a
368	8	1	3815615.012836	n03815615_12836	777	777	n/a
376	8	1	2005790.011821	n02005790_11821	139	139	n/a
384	8	1	4409515.006804	n04409515_6804	1039	1039	n/a
392	8	1	2346627.022283	n02346627_22283	229	229	n/a
400	8	1	2766534.034864	n02766534_34864	327	327	n/a
408	8	2	2766534.034864	n02766534_34864	327	327	409.162168
416	8	1	3079230.026890	n03079230_26890	453	453	n/a
424	8	1	4401680.036641	n04401680_36641	1032	1032	n/a
432	8	1	1970164.014781	n01970164_14781	130	130	n/a
440	8	2	1970164.014781	n01970164_14781	130	130	441.044742
448	8	1	7734744.018574	n07734744_18574	1146	1146	n/a
456	8	1	3085013.024313	n03085013_24313	463	463	n/a
464	8	1	2769748.052896	n02769748_52896	336	336	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
