onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	4376876.013235	n04376876_13235	1012	1012	n/a
40	8	1	4146614.003266	n04146614_3266	892	892	n/a
48	8	1	1833805.009089	n01833805_9089	96	96	n/a
56	8	1	11978233.020269	n11978233_20269	1171	1171	n/a
64	8	1	2374451.012720	n02374451_12720	234	234	n/a
72	8	1	2090827.005708	n02090827_5708	181	181	n/a
80	8	1	2769748.015626	n02769748_15626	329	329	n/a
88	8	1	3335030.054164	n03335030_54164	512	512	n/a
96	8	1	3886762.009466	n03886762_9466	800	800	n/a
104	8	1	3187595.006454	n03187595_6454	476	476	n/a
112	8	1	4254680.001247	n04254680_1247	948	948	n/a
120	8	1	4313503.020808	n04313503_20808	987	987	n/a
128	8	2	4313503.020808	n04313503_20808	987	987	129.089598
136	8	1	2391049.003228	n02391049_3228	244	244	n/a
144	8	1	2885462.013911	n02885462_13911	402	402	n/a
152	8	1	1963571.016954	n01963571_16954	123	123	n/a
160	8	2	1963571.016954	n01963571_16954	123	123	n/a
168	8	1	1970164.030420	n01970164_30420	135	135	n/a
176	8	2	1970164.030420	n01970164_30420	135	135	177.039006
184	8	1	3918737.022699	n03918737_22699	805	805	n/a
192	8	1	3436182.012210	n03436182_12210	562	562	n/a
200	8	1	4009552.012894	n04009552_12894	834	834	n/a
208	8	1	1877134.011102	n01877134_11102	107	107	n/a
216	8	1	2226429.015538	n02226429_15538	197	197	n/a
224	8	1	4123740.015423	n04123740_15423	885	885	n/a
232	8	1	4401680.022803	n04401680_22803	1027	1027	n/a
240	8	1	7734744.018574	n07734744_18574	1146	1146	n/a
248	8	1	4284002.014660	n04284002_14660	979	979	n/a
256	8	1	3085219.004267	n03085219_4267	467	467	n/a
264	8	1	2432983.031019	n02432983_31019	255	255	n/a
272	8	1	3665924.026158	n03665924_26158	714	714	n/a
280	8	1	4044716.006288	n04044716_6288	846	846	n/a
288	8	1	2503517.003324	n02503517_3324	299	299	n/a
296	8	1	4412416.006897	n04412416_6897	1054	1054	n/a
304	8	1	4442441.001910	n04442441_1910	1073	1073	n/a
312	8	1	12582231.027245	n12582231_27245	1181	1181	n/a
320	8	1	3837869.007066	n03837869_7066	790	790	n/a
328	8	1	4555897.007654	n04555897_7654	1112	1112	n/a
336	8	1	4497801.019746	n04497801_19746	1099	1099	n/a
344	8	2	4497801.019746	n04497801_19746	1099	1099	345.042737
352	8	1	2508213.013464	n02508213_13464	308	308	n/a
360	8	1	3760671.013659	n03760671_13659	748	748	n/a
368	8	1	2799175.015904	n02799175_15904	341	341	n/a
376	8	1	2055803.004843	n02055803_4843	153	153	n/a
384	8	1	3397947.007453	n03397947_7453	542	542	n/a
392	8	2	3397947.007453	n03397947_7453	542	542	393.450421
400	8	1	3792782.021048	n03792782_21048	763	763	n/a
408	8	1	3483823.008150	n03483823_8150	599	599	n/a
416	8	1	3543603.005942	n03543603_5942	636	636	n/a
424	8	1	3541923.009436	n03541923_9436	632	632	n/a
432	8	1	4273569.004437	n04273569_4437	975	975	n/a
440	8	1	4591713.003315	n04591713_3315	1123	1123	n/a
448	8	1	2233338.013505	n02233338_13505	202	202	n/a
456	8	1	2882647.000169	n02882647_169	394	394	n/a
464	8	1	2943871.011050	n02943871_11050	410	410	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
