onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	3607659.003955	0.0
40	8	1	3472535.008251	0.0
48	8	1	3335030.041914	0.0
56	8	1	4482393.019492	0.0
64	8	1	4412416.014153	0.0
72	8	1	3790512.013675	0.0
80	8	2	3790512.013675	81.0433710003
88	8	1	4442312.032591	0.0
96	8	1	3721384.005136	0.0
104	8	1	1518878.005958	0.0
112	8	1	2439033.009911	0.0
120	8	1	3345487.004927	0.0
128	8	1	2005790.011191	0.0
136	8	1	3467796.003445	0.0
144	8	1	2346627.012197	0.0
152	8	1	3397947.001926	0.0
160	8	1	2882647.020819	0.0
168	8	1	4168199.009862	0.0
176	8	1	3079230.008270	0.0
184	8	1	2799175.007198	0.0
192	8	1	4225987.013452	0.0
200	8	1	3746005.005789	0.0
208	8	1	7734744.005653	0.0
216	8	1	11978233.041489	0.0
224	8	1	3085013.021300	0.0
232	8	2	3085013.021300	233.033231871
240	8	1	2808440.033372	0.0
248	8	1	3982430.021511	0.0
256	8	1	3187595.017111	0.0
264	8	1	4555897.039418	0.0
272	8	1	4497801.008739	0.0
280	8	1	2068974.004884	0.0
288	8	1	1970164.012603	0.0
296	8	1	4419073.011195	0.0
304	8	1	3815615.008756	0.0
312	8	1	2226429.017436	0.0
320	8	1	1772222.012605	0.0
328	8	2	1772222.012605	329.032410084
336	8	1	3494278.029023	0.0
344	8	1	4442441.004452	0.0
352	8	1	2503517.004892	0.0
360	8	1	2769748.033148	0.0
368	8	2	2769748.033148	369.027700696
376	8	1	2084071.034874	0.0
384	8	1	3445777.009159	0.0
392	8	2	3445777.009159	0.0
400	8	1	2233338.006133	0.0
408	8	1	3924679.002394	0.0
416	8	1	4320973.014553	0.0
424	8	1	3209910.008951	0.0
432	8	1	4086273.012913	0.0
440	8	1	4398044.035327	0.0
448	8	1	3085219.006529	0.0
456	8	1	3918737.008191	0.0
464	8	1	13111881.006054	0.0
472	6	-2	n/a	0
