onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	7756951.017655999	0.0
40	8	1	2374451.01272	0.0
48	8	1	3790512.0120089995	0.0
56	8	1	1664990.007133	0.0
64	8	1	3255030.018182	0.0
72	8	1	1518878.005958	0.0
80	8	1	2055803.006095	0.0
88	8	1	4409515.005752	0.0
96	8	2	4409515.005752	97.032322741
104	8	1	3649909.013625	0.0
112	8	1	4090263.0302800005	0.0
120	8	1	2802215.013634	0.0
128	8	2	2802215.013634	129.031147846
136	8	1	3345487.002612	0.0
144	8	1	2226429.017165	0.0
152	8	1	2841315.012821	0.0
160	8	1	4180888.0040800003	0.0
168	8	1	1787835.0103919997	0.0
176	8	1	4254680.000043	0.0
184	8	1	4442312.011854	0.0
192	8	1	3187595.0064540002	0.0
200	8	1	1877134.010662	0.0
208	8	2	1877134.010662	209.027744344
216	8	1	3642806.017261	0.0
224	8	1	7734017.011666001	0.0
232	8	1	1784675.014624	0.0
240	8	1	4401680.022803	0.0
248	8	1	1639765.037122	0.0
256	8	1	3793489.008932	0.0
264	8	2	3793489.008932	265.173110472
272	8	1	3760671.012753	0.0
280	8	2	3760671.012753	281.040417164
288	8	1	2233338.009484	0.0
296	8	1	3394916.0337569998	0.0
304	8	1	12582231.044661	0.0
312	8	1	4398044.018539	0.0
320	8	1	2481823.0208819997	0.0
328	8	1	2439033.015634	0.0
336	8	1	3472535.000283	0.0
344	8	1	3209910.0134900003	0.0
352	8	1	3815615.0198239996	0.0
360	8	1	2943871.01105	0.0
368	8	1	11978233.041489	0.0
376	8	1	3085219.005599	0.0
384	8	1	2998003.004611	0.0
392	8	1	4497801.008739	0.0
400	8	1	4313503.023066999	0.0
408	8	1	3494278.022114	0.0
416	8	1	2068974.000106	0.0
424	8	1	2445715.013221	0.0
432	8	1	3950228.016044	0.0
440	8	1	2508213.0130419997	0.0
448	8	1	2472293.003508	0.0
456	8	1	2432983.031019	0.0
464	8	1	4113406.0139440005	0.0
472	6	-2	n/a	0.0
