onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	3649909.042614	0.0
40	8	1	2055803.006095	0.0
48	8	1	4587559.006132	0.0
56	8	2	4587559.006132	57.0328371851
64	8	1	2802215.013634	0.0
72	8	1	2432983.020705	0.0
80	8	1	2503517.005673	0.0
88	8	1	2480855.016790	0.0
96	8	1	4555897.023902	0.0
104	8	1	3472535.004645	0.0
112	8	1	4233124.013344	0.0
120	8	1	3924679.009022	0.0
128	8	1	2800213.008939	0.0
136	8	1	4090263.016066	0.0
144	8	1	3602883.015696	0.0
152	8	1	4409806.013419	0.0
160	8	2	4409806.013419	161.112507873
168	8	1	2005790.003943	0.0
176	8	2	2005790.003943	177.027979631
184	8	1	4284002.021913	0.0
192	8	1	2472293.003508	0.0
200	8	1	3079230.036697	0.0
208	8	1	3359137.031119	0.0
216	8	2	3359137.031119	217.474062813
224	8	1	4412416.008901	0.0
232	8	1	1855672.015767	0.0
240	8	1	1787835.010392	0.0
248	8	1	4197391.006992	0.0
256	8	1	2843158.007756	0.0
264	8	1	2226429.009440	0.0
272	8	1	4401680.036641	0.0
280	8	2	4401680.036641	281.090451135
288	8	1	4482393.024979	0.0
296	8	1	3665924.008249	0.0
304	8	1	4180888.004820	0.0
312	8	1	2841315.022761	0.0
320	8	1	3085219.003690	0.0
328	8	1	2445715.012246	0.0
336	8	1	3646296.007086	0.0
344	8	1	3397947.008954	0.0
352	8	1	1963571.005610	0.0
360	8	1	7734017.008706	0.0
368	8	1	2317335.021319	0.0
376	8	1	4113406.010672	0.0
384	8	1	1726692.030357	0.0
392	8	1	2090827.007426	0.0
400	8	1	3743279.011113	0.0
408	8	1	2054036.017099	0.0
416	8	1	4477387.007585	0.0
424	8	1	3982430.006951	0.0
432	8	1	3623556.016837	0.0
440	8	1	4009552.005313	0.0
448	8	1	4168199.009648	0.0
456	8	1	3394916.026448	0.0
464	8	1	3746005.008861	0.0
472	6	-2	n/a	0
