onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	2799175.016780	n02799175_16780	342	342	n/a
40	8	1	3642806.018985	n03642806_18985	692	692	n/a
48	8	1	4313503.020808	n04313503_20808	987	987	n/a
56	8	1	4412416.012151	n04412416_12151	1051	1051	n/a
64	8	1	2054036.021993	n02054036_21993	149	149	n/a
72	8	1	3472535.000190	n03472535_190	587	587	n/a
80	8	1	3394916.047877	n03394916_47877	536	536	n/a
88	8	1	3436182.001660	n03436182_1660	564	564	n/a
96	8	1	3397947.002934	n03397947_2934	539	539	n/a
104	8	1	3063599.005015	n03063599_5015	448	448	n/a
112	8	1	3918737.022699	n03918737_22699	805	805	n/a
120	8	1	4477387.006623	n04477387_6623	1085	1085	n/a
128	8	1	2084071.021054	n02084071_21054	171	171	n/a
136	8	2	2084071.021054	n02084071_21054	171	171	137.032740
144	8	1	3602883.016220	n03602883_16220	654	654	n/a
152	8	1	3467796.003445	n03467796_3445	578	578	n/a
160	8	1	3512147.002038	n03512147_2038	617	617	n/a
168	8	1	2439033.008005	n02439033_8005	263	263	n/a
176	8	1	2808440.033372	n02808440_33372	364	364	n/a
184	8	1	3400231.002908	n03400231_2908	549	549	n/a
192	8	1	7756951.015873	n07756951_15873	1156	1156	n/a
200	8	1	1944390.016184	n01944390_16184	113	113	n/a
208	8	1	3607659.001318	n03607659_1318	657	657	n/a
216	8	2	3607659.001318	n03607659_1318	657	657	217.045324
224	8	1	2766534.000137	n02766534_137	323	323	n/a
232	8	1	3612010.004285	n03612010_4285	677	677	n/a
240	8	1	4587559.013336	n04587559_13336	1117	1117	n/a
248	8	1	4146614.004965	n04146614_4965	893	893	n/a
256	8	2	4146614.004965	n04146614_4965	893	893	257.043615
264	8	1	4409806.004052	n04409806_4052	1044	1044	n/a
272	8	1	1787835.009197	n01787835_9197	88	88	n/a
280	8	1	4442312.015619	n04442312_15619	1068	1068	n/a
288	8	1	2432983.024646	n02432983_24646	254	254	n/a
296	8	1	2692877.007319	n02692877_7319	320	320	n/a
304	8	1	3743279.012095	n03743279_12095	730	730	n/a
312	8	1	3792782.007077	n03792782_7077	767	767	n/a
320	8	1	3646296.002966	n03646296_2966	699	699	n/a
328	8	1	2374451.018010	n02374451_18010	238	238	n/a
336	8	2	2374451.018010	n02374451_18010	238	238	337.037842
344	8	1	11978233.018962	n11978233_18962	1170	1170	n/a
352	8	1	4180888.002422	n04180888_2422	915	915	n/a
360	8	1	4113406.025414	n04113406_25414	878	878	n/a
368	8	1	3837869.005198	n03837869_5198	787	787	n/a
376	8	1	1518878.012028	n01518878_12028	2	2	n/a
384	8	1	3665924.008249	n03665924_8249	720	720	n/a
392	8	1	4401680.026778	n04401680_26778	1029	1029	n/a
400	8	1	4154565.019381	n04154565_19381	902	902	n/a
408	8	1	3982430.021511	n03982430_21511	826	826	n/a
416	8	1	4086273.012913	n04086273_12913	858	858	n/a
424	8	1	1970164.019716	n01970164_19716	131	131	n/a
432	8	2	1970164.019716	n01970164_19716	131	131	433.033142
440	8	1	3924679.005901	n03924679_5901	813	813	n/a
448	8	1	2445715.015094	n02445715_15094	268	268	n/a
456	8	1	3445777.005992	n03445777_5992	572	572	n/a
464	8	1	1664990.016740	n01664990_16740	27	27	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
