onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3793489.011217	n03793489_11217	770	770	n/a
40	8	1	12596148.007468	n12596148_7468	1191	1191	n/a
48	8	1	4591713.007167	n04591713_7167	1128	1128	n/a
56	8	1	3038480.000320	n03038480_320	437	437	n/a
64	8	1	1787835.013550	n01787835_13550	87	87	n/a
72	8	1	3837869.004261	n03837869_4261	786	786	n/a
80	8	1	1768244.007012	n01768244_7012	52	52	n/a
88	8	1	3544143.007095	n03544143_7095	647	647	n/a
96	8	2	3544143.007095	n03544143_7095	647	647	97.032803
104	8	1	7756951.015873	n07756951_15873	1156	1156	n/a
112	8	1	2236241.008966	n02236241_8966	216	216	n/a
120	8	1	7734017.018410	n07734017_18410	1139	1139	n/a
128	8	1	3496296.011413	n03496296_11413	610	610	n/a
136	8	1	4123740.012463	n04123740_12463	882	882	n/a
144	8	1	4254680.010170	n04254680_10170	946	946	n/a
152	8	1	2432983.023132	n02432983_23132	253	253	n/a
160	8	1	2090827.011579	n02090827_11579	178	178	n/a
168	8	1	4313503.023067	n04313503_23067	990	990	n/a
176	8	1	2974003.001210	n02974003_1210	417	417	n/a
184	8	1	3541923.003599	n03541923_3599	629	629	n/a
192	8	1	3359137.016646	n03359137_16646	521	521	n/a
200	8	2	3359137.016646	n03359137_16646	521	521	201.027520
208	8	1	4154565.013637	n04154565_13637	899	899	n/a
216	8	1	2055803.007345	n02055803_7345	156	156	n/a
224	8	1	2391049.010452	n02391049_10452	241	241	n/a
232	8	1	4477387.001527	n04477387_1527	1081	1081	n/a
240	8	1	3760671.007895	n03760671_7895	750	750	n/a
248	8	1	3612010.012996	n03612010_12996	674	674	n/a
256	8	1	3886762.021877	n03886762_21877	798	798	n/a
264	8	1	2472293.011152	n02472293_11152	273	273	n/a
272	8	1	3394916.033757	n03394916_33757	533	533	n/a
280	8	1	3400231.004196	n03400231_4196	550	550	n/a
288	8	1	3743279.012095	n03743279_12095	730	730	n/a
296	8	2	3743279.012095	n03743279_12095	730	730	297.039320
304	8	1	1877134.008213	n01877134_8213	112	112	n/a
312	8	1	2317335.024617	n02317335_24617	222	222	n/a
320	8	1	2131653.013952	n02131653_13952	187	187	n/a
328	8	1	3665924.044847	n03665924_44847	716	716	n/a
336	8	1	3609235.003801	n03609235_3801	668	668	n/a
344	8	1	3512147.033515	n03512147_33515	619	619	n/a
352	8	1	2885462.017169	n02885462_17169	403	403	n/a
360	8	1	2841315.010982	n02841315_10982	377	377	n/a
368	8	1	1770393.014471	n01770393_14471	59	59	n/a
376	8	1	1833805.013268	n01833805_13268	93	93	n/a
384	8	1	3543603.004306	n03543603_4306	635	635	n/a
392	8	1	3436182.003357	n03436182_3357	565	565	n/a
400	8	2	3436182.003357	n03436182_3357	565	565	401.048872
408	8	1	3261776.040091	n03261776_40091	504	504	n/a
416	8	1	1726692.008752	n01726692_8752	46	46	n/a
424	8	1	2374451.018010	n02374451_18010	238	238	n/a
432	8	2	2374451.018010	n02374451_18010	238	238	433.031005
440	8	1	4272054.015977	n04272054_15977	961	961	n/a
448	8	1	2943871.006541	n02943871_6541	414	414	n/a
456	8	1	3602883.010856	n03602883_10856	650	650	n/a
464	8	1	4373894.022727	n04373894_22727	1002	1002	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
