onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	1639765.0476809999	0.0
40	8	1	4123740.013353	0.0
48	8	1	1855672.014199	0.0
56	8	1	3793489.013628	0.0
64	8	1	4442312.019042	0.0
72	8	2	4442312.019042	73.0344661167
80	8	1	3445777.0083129997	0.0
88	8	1	2943871.003559	0.0
96	8	1	2226429.017165	0.0
104	8	1	12582231.039329	0.0
112	8	1	2799175.015904	0.0
120	8	1	1645776.009743	0.0
128	8	1	1963571.007996	0.0
136	8	1	4376876.028833	0.0
144	8	1	2885462.0194119997	0.0
152	8	1	3544143.0030309996	0.0
160	8	1	2439033.0099110003	0.0
168	8	1	2472293.0134529998	0.0
176	8	1	1518878.005958	0.0
184	8	2	1518878.005958	185.02785764900003
192	8	1	1704323.010031	0.0
200	8	1	2445715.013221	0.0
208	8	1	4254680.00119	0.0
216	8	1	3397947.002934	0.0
224	8	2	3397947.002934	225.04210312700002
232	8	1	3187595.00726	0.0
240	8	1	3602883.015696	0.0
248	8	2	3602883.015696	255.04173464099998
256	8	1	3359137.0311189997	0.0
264	8	1	3209910.022305	0.0
272	8	2	3209910.022305	273.037784361
280	8	1	2692877.0318380003	0.0
288	8	1	7734017.008706	0.0
296	8	1	3646296.007086	0.0
304	8	1	12596148.006386	0.0
312	8	1	4090263.007624	0.0
320	8	1	2084071.0144259997	0.0
328	8	1	4373894.026002	0.0
336	8	1	4555897.005017	0.0
344	8	1	4284002.021912999	0.0
352	8	1	4044716.0127629996	0.0
360	8	1	2432983.009121	0.0
368	8	1	2090827.0093049998	0.0
376	8	1	3746005.0025160005	0.0
384	8	1	7756951.014072999	0.0
392	8	1	13111881.011914	0.0
400	8	1	3345487.008958	0.0
408	8	1	3400231.021509	0.0
416	8	1	4154565.0193809997	0.0
424	8	1	2236241.006815	0.0
432	8	1	3472535.010217	0.0
440	8	1	3512147.0000230004	0.0
448	8	1	2055803.006095	0.0
456	8	1	11978233.018962	0.0
464	8	1	3623556.017722	0.0
472	6	-2	n/a	0.0
