onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	4412416.007597	0.0
40	8	1	3541923.003237	0.0
48	8	1	2131653.002806	0.0
56	8	1	1877134.010188	0.0
64	8	2	1877134.010188	68.0327568939
72	8	1	2317335.020064	0.0
80	8	1	2374451.014233	0.0
88	8	1	3602883.0143150003	0.0
96	8	1	1787835.012357	0.0
104	8	1	2068974.013351	0.0
112	8	1	3425413.021553	0.0
120	8	2	3425413.021553	121.06085424
128	8	1	4442441.007248	0.0
136	8	1	3483823.015156	0.0
144	8	1	3837869.0036110003	0.0
152	8	1	1704323.010394	0.0
160	8	1	3793489.008932	0.0
168	8	1	3743279.0137879997	0.0
176	8	1	4373894.041541001	0.0
184	8	2	4373894.041541001	185.040846089
192	8	1	3792782.030141	0.0
200	8	1	4398044.010533	0.0
208	8	1	4376876.011868	0.0
216	8	1	4146614.007893	0.0
224	8	1	4273569.006437	0.0
232	8	1	1944390.020981	0.0
240	8	2	1944390.020981	242.040938886
248	8	1	4587559.011857	0.0
256	8	1	3607659.0073550004	0.0
264	8	1	3063599.0038349996	0.0
272	8	1	3085219.00319	0.0
280	8	1	2472293.034273	0.0
288	8	1	2843158.004722	0.0
296	8	1	2885462.009275	0.0
304	8	1	3746005.0092720003	0.0
312	8	1	4409806.01625	0.0
320	8	1	4090263.0053629996	0.0
328	8	1	4009552.015796	0.0
336	8	1	3612010.000871	0.0
344	8	1	2841315.01883	0.0
352	8	1	3394916.0308080004	0.0
360	8	1	13111881.007817	0.0
368	8	1	2055803.0081520001	0.0
376	8	1	7734017.007308	0.0
384	8	1	3187595.009726	0.0
392	8	1	4591713.004821	0.0
400	8	1	3255030.008996	0.0
408	8	1	3649909.01001	0.0
416	8	1	4070727.018299	0.0
424	8	1	2445715.003558	0.0
432	8	2	2445715.003558	433.061952255
440	8	1	3609235.0031379997	0.0
448	8	1	3397947.002934	0.0
456	8	1	2943871.004136	0.0
464	8	1	3982430.0298089995	0.0
472	6	-2	n/a	0.0
