onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	1704323.008767	n01704323_8767	38	38	n/a
40	8	1	4180888.003216	n04180888_3216	916	916	n/a
48	8	1	3837869.007066	n03837869_7066	790	790	n/a
56	8	1	3646296.001689	n03646296_1689	698	698	n/a
64	8	1	2055803.007877	n02055803_7877	157	157	n/a
72	8	1	7756951.009462	n07756951_9462	1160	1160	n/a
80	8	1	4442312.024134	n04442312_24134	1071	1071	n/a
88	8	1	1518878.008432	n01518878_8432	8	8	n/a
96	8	1	4409515.003798	n04409515_3798	1037	1037	n/a
104	8	1	3038480.001066	n03038480_1066	433	433	n/a
112	8	1	4009552.005313	n04009552_5313	838	838	n/a
120	8	1	3261776.013358	n03261776_13358	497	497	n/a
128	8	2	3261776.013358	n03261776_13358	497	497	130.037641
136	8	1	7758680.011558	n07758680_11558	1161	1161	n/a
144	8	1	2432983.009121	n02432983_9121	256	256	n/a
152	8	1	4284002.015184	n04284002_15184	980	980	n/a
160	8	1	4409806.007672	n04409806_7672	1046	1046	n/a
168	8	1	2090827.011579	n02090827_11579	178	178	n/a
176	8	1	2226429.009440	n02226429_9440	200	200	n/a
184	8	1	12582231.018321	n12582231_18321	1177	1177	n/a
192	8	1	2692877.014682	n02692877_14682	315	315	n/a
200	8	1	4320973.005946	n04320973_5946	998	998	n/a
208	8	1	3472535.004373	n03472535_4373	590	590	n/a
216	8	1	1726692.030357	n01726692_30357	43	43	n/a
224	8	1	1877134.011538	n01877134_11538	109	109	n/a
232	8	2	1877134.011538	n01877134_11538	109	109	233.032437
240	8	1	3255030.008996	n03255030_8996	496	496	n/a
248	8	1	1855672.014080	n01855672_14080	99	99	n/a
256	8	1	3483823.007612	n03483823_7612	598	598	n/a
264	8	1	2005790.007527	n02005790_7527	143	143	n/a
272	8	1	2998003.007158	n02998003_7158	432	432	n/a
280	8	1	12596148.004874	n12596148_4874	1187	1187	n/a
288	8	1	3345487.015782	n03345487_15782	514	514	n/a
296	8	1	4442441.004452	n04442441_4452	1075	1075	n/a
304	8	1	3494278.030876	n03494278_30876	604	604	n/a
312	8	2	3494278.030876	n03494278_30876	604	604	313.045742
320	8	1	3543603.008721	n03543603_8721	639	639	n/a
328	8	1	2769748.020423	n02769748_20423	330	330	n/a
336	8	1	3924679.006907	n03924679_6907	814	814	n/a
344	8	1	7734744.018574	n07734744_18574	1146	1146	n/a
352	8	1	3665924.044847	n03665924_44847	716	716	n/a
360	8	2	3665924.044847	n03665924_44847	716	716	361.040819
368	8	1	1772222.010420	n01772222_10420	65	65	n/a
376	8	1	13111881.011914	n13111881_11914	1194	1194	n/a
384	8	1	3541923.003237	n03541923_3237	628	628	n/a
392	8	2	3541923.003237	n03541923_3237	628	628	393.040848
400	8	1	2882647.020395	n02882647_20395	396	396	n/a
408	8	1	4113406.010672	n04113406_10672	873	873	n/a
416	8	1	4197391.006992	n04197391_6992	927	927	n/a
424	8	1	1963571.019280	n01963571_19280	124	124	n/a
432	8	1	2054036.009789	n02054036_9789	152	152	n/a
440	8	1	2843158.004722	n02843158_4722	386	386	n/a
448	8	1	3394916.030808	n03394916_30808	532	532	n/a
456	8	1	2068974.002736	n02068974_2736	164	164	n/a
464	8	1	4123740.008706	n04123740_8706	888	888	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
