onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	4070727.013150	0.0
40	8	1	1768244.010258	0.0
48	8	2	1768244.010258	49.048609715
56	8	1	4409806.008542	0.0
64	8	1	3345487.022197	0.0
72	8	1	2432983.020705	0.0
80	8	1	3209910.008951	0.0
88	8	1	2769748.043506	0.0
96	8	1	3886762.012568	0.0
104	8	1	3543603.004306	0.0
112	8	1	3793489.013628	0.0
120	8	2	3793489.013628	121.19479589
128	8	1	4180888.008500	0.0
136	8	1	1770393.024657	0.0
144	8	1	7734017.012439	0.0
152	8	1	2885462.012304	0.0
160	8	1	2943871.009326	0.0
168	8	1	3665924.055985	0.0
176	8	1	3472535.001417	0.0
184	8	1	1639765.032862	0.0
192	8	1	2084071.034874	0.0
200	8	1	3982430.015760	0.0
208	8	1	1944390.020981	0.0
216	8	1	2346627.002234	0.0
224	8	1	12582231.029287	0.0
232	8	1	4154565.012763	0.0
240	8	1	3512147.000489	0.0
248	8	1	12596148.003502	0.0
256	8	1	1784675.018607	0.0
264	8	1	7756951.015064	0.0
272	8	1	4284002.010270	0.0
280	8	1	4612026.003878	0.0
288	8	1	4555897.039418	0.0
296	8	1	1833805.007892	0.0
304	8	1	1726692.008975	0.0
312	8	1	2814860.037788	0.0
320	8	1	2131653.013952	0.0
328	8	1	3483823.008150	0.0
336	8	2	3483823.008150	337.034920313
344	8	1	3918737.019975	0.0
352	8	1	2508213.003777	0.0
360	8	1	2236241.014526	0.0
368	8	1	4146614.003266	0.0
376	8	1	3541923.002849	0.0
384	8	1	1772222.011885	0.0
392	8	1	3400231.018679	0.0
400	8	1	4419073.011767	0.0
408	8	2	4419073.011767	412.030718179
416	8	1	4273569.010766	0.0
424	8	1	3397947.001926	0.0
432	8	1	2480855.009990	0.0
440	8	2	2480855.009990	441.028777373
448	8	1	3743279.005689	0.0
456	8	1	1787835.012178	0.0
464	8	1	3038480.000199	0.0
472	6	-2	n/a	0
