onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	2445715.010261	0.0
40	8	1	2317335.014310	0.0
48	8	2	2317335.014310	49.3079513814
56	8	1	2800213.003108	0.0
64	8	1	2472293.024267	0.0
72	8	1	1726692.018809	0.0
80	8	1	4409806.005820	0.0
88	8	1	3425413.020014	0.0
96	8	1	1772222.012097	0.0
104	8	1	2055803.007345	0.0
112	8	1	3467796.000862	0.0
120	8	1	2391049.003228	0.0
128	8	1	1704323.005092	0.0
136	8	2	1704323.005092	137.081201299
144	8	1	7734744.005146	0.0
152	8	1	3255030.007581	0.0
160	8	1	3472535.008251	0.0
168	8	1	12596148.006386	0.0
176	8	1	4233124.017123	0.0
184	8	1	3982430.037727	0.0
192	8	1	4555897.030092	0.0
200	8	1	3886762.010969	0.0
208	8	1	13111881.009170	0.0
216	8	1	2054036.012238	0.0
224	8	1	4320973.012980	0.0
232	8	2	4320973.012980	233.041229178
240	8	1	1645776.009576	0.0
248	8	1	4070727.031219	0.0
256	8	1	3623556.012791	0.0
264	8	1	4180888.004820	0.0
272	8	1	1944390.019988	0.0
280	8	1	1787835.012357	0.0
288	8	1	4401680.024985	0.0
296	8	2	4401680.024985	301.255564401
304	8	1	2374451.014233	0.0
312	8	1	3646296.007798	0.0
320	8	1	4442441.007248	0.0
328	8	1	3792782.016817	0.0
336	8	2	3792782.016817	337.036795082
344	8	1	1639765.022407	0.0
352	8	1	2808440.019589	0.0
360	8	1	3445777.010782	0.0
368	8	1	3394916.019217	0.0
376	8	1	2481823.013867	0.0
384	8	1	3436182.003357	0.0
392	8	1	4255586.000626	0.0
400	8	1	3642806.006122	0.0
408	8	1	2084071.028249	0.0
416	8	1	2998003.006262	0.0
424	8	1	3063599.004061	0.0
432	8	1	3335030.026098	0.0
440	8	1	4612026.000770	0.0
448	8	1	4123740.013353	0.0
456	8	1	3544143.008694	0.0
464	8	1	2692877.010393	0.0
472	6	-2	n/a	0
