onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3085013.021300	n03085013_21300	58	458	n/a
40	8	1	3607659.006257	n03607659_6257	83	661	n/a
48	8	1	2808440.048297	n02808440_48297	46	367	n/a
56	8	1	1877134.011991	n01877134_11991	14	111	n/a
64	8	1	4168199.010620	n04168199_10620	114	906	n/a
72	8	2	4168199.010620	n04168199_10620	114	906	73.027122
80	8	1	4123740.012463	n04123740_12463	111	882	n/a
88	8	1	3496296.009005	n03496296_9005	77	616	n/a
96	8	1	2882647.000169	n02882647_169	50	394	n/a
104	8	1	11978233.016933	n11978233_16933	147	1169	n/a
112	8	1	4482393.006359	n04482393_6359	137	1096	n/a
120	8	1	4254680.001190	n04254680_1190	119	947	n/a
128	8	1	2439033.011666	n02439033_11666	33	257	n/a
136	8	1	2503517.003324	n02503517_3324	38	299	n/a
144	8	1	2090827.010084	n02090827_10084	23	177	n/a
152	8	1	3187595.007260	n03187595_7260	60	477	n/a
160	8	1	4090263.010441	n04090263_10441	109	865	n/a
168	8	1	3950228.035453	n03950228_35453	103	822	n/a
176	8	1	3642806.021320	n03642806_21320	87	693	n/a
184	8	2	3642806.021320	n03642806_21320	87	693	185.037829
192	8	1	3425413.021315	n03425413_21315	70	558	n/a
200	8	1	4497801.014007	n04497801_14007	138	1098	n/a
208	8	1	3079230.008270	n03079230_8270	57	456	n/a
216	8	1	3602883.014315	n03602883_14315	82	652	n/a
224	8	2	3602883.014315	n03602883_14315	82	652	225.036674
232	8	1	4009552.010330	n04009552_10330	105	833	n/a
240	8	1	2005790.003943	n02005790_3943	18	141	n/a
248	8	2	2005790.003943	n02005790_3943	18	141	249.034968
256	8	1	3790512.023966	n03790512_23966	95	757	n/a
264	8	1	4442312.010246	n04442312_10246	134	1065	n/a
272	8	2	4442312.010246	n04442312_10246	134	1065	273.033951
280	8	1	2233338.017552	n02233338_17552	26	204	n/a
288	8	1	4225987.006665	n04225987_6665	117	934	n/a
296	8	1	3924679.011429	n03924679_11429	102	809	n/a
304	8	1	1518878.014075	n01518878_14075	1	3	n/a
312	8	1	2998003.003934	n02998003_3934	54	427	n/a
320	8	1	2317335.021319	n02317335_21319	28	221	n/a
328	8	1	3394916.023304	n03394916_23304	67	530	n/a
336	8	1	1970164.028566	n01970164_28566	17	134	n/a
344	8	1	3255030.001413	n03255030_1413	62	490	n/a
352	8	1	4587559.010400	n04587559_10400	140	1113	n/a
360	8	1	4376876.011868	n04376876_11868	127	1011	n/a
368	8	1	1645776.010130	n01645776_10130	3	17	n/a
376	8	1	3623556.006577	n03623556_6577	86	686	n/a
384	8	1	3063599.002682	n03063599_2682	56	441	n/a
392	8	1	3815615.017450	n03815615_17450	98	778	n/a
400	8	1	3646296.010069	n03646296_10069	88	697	n/a
408	8	1	2800213.004703	n02800213_4703	44	351	n/a
416	8	1	4255586.001521	n04255586_1521	120	953	n/a
424	8	1	3612010.012996	n03612010_12996	85	674	n/a
432	8	1	1855672.011785	n01855672_11785	13	97	n/a
440	8	1	13111881.007817	n13111881_7817	150	1199	n/a
448	8	1	7734744.008048	n07734744_8048	144	1151	n/a
456	8	1	2766534.015976	n02766534_15976	41	324	n/a
464	8	1	2055803.004843	n02055803_4843	20	153	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
