onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	4477387.003641	0.0
40	8	1	1855672.015900	0.0
48	8	1	3543603.009964	0.0
56	8	1	3345487.006365	0.0
64	8	2	3345487.006365	65.042138516
72	8	1	2998003.007121	0.0
80	8	1	4123740.014377	0.0
88	8	2	4123740.014377	89.040491325
96	8	1	3494278.029023	0.0
104	8	1	2885462.020113	0.0
112	8	1	4591713.005928	0.0
120	8	1	2445715.017475	0.0
128	8	1	4180888.011100	0.0
136	8	1	1833805.012464	0.0
144	8	1	2236241.005223	0.0
152	8	1	2054036.015344	0.0
160	8	1	3792782.021048	0.0
168	8	1	4401680.021301	0.0
176	8	1	2481823.023004	0.0
184	8	1	4113406.021007	0.0
192	8	1	3982430.038731	0.0
200	8	1	2508213.016531	0.0
208	8	1	1768244.008871	0.0
216	8	1	1963571.014820	0.0
224	8	1	3483823.008564	0.0
232	8	1	4442312.016618	0.0
240	8	1	2084071.017818	0.0
248	8	1	2472293.011152	0.0
256	8	1	4272054.048893	0.0
264	8	1	3397947.010813	0.0
272	8	1	4398044.035327	0.0
280	8	2	4398044.035327	281.029661264
288	8	1	3918737.016966	0.0
296	8	1	3602883.012467	0.0
304	8	2	3602883.012467	305.02853049
312	8	1	4009552.007141	0.0
320	8	1	2882647.003406	0.0
328	8	1	4612026.007911	0.0
336	8	1	3209910.000157	0.0
344	8	1	2802215.009364	0.0
352	8	1	1877134.011903	0.0
360	8	1	3612010.006564	0.0
368	8	1	7756951.013102	0.0
376	8	2	7756951.013102	377.025345951
384	8	1	7758680.014681	0.0
392	8	1	4376876.016171	0.0
400	8	1	3721384.022007	0.0
408	8	1	4497801.006187	0.0
416	8	1	2769748.037730	0.0
424	8	1	2090827.007426	0.0
432	8	1	7734017.007308	0.0
440	8	1	2814860.018911	0.0
448	8	1	2841315.016314	0.0
456	8	1	3793489.010094	0.0
464	8	1	3541923.011509	0.0
472	6	-2	n/a	0
