onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	4555897.039418	n04555897_39418	139	1110	n/a
40	8	1	3400231.018679	n03400231_18679	69	546	n/a
48	8	2	3400231.018679	n03400231_18679	69	546	49.026738
56	8	1	4180888.008500	n04180888_8500	115	920	n/a
64	8	1	3209910.008951	n03209910_8951	61	488	n/a
72	8	1	1726692.008975	n01726692_8975	6	47	n/a
80	8	1	4154565.012763	n04154565_12763	113	898	n/a
88	8	1	12596148.003502	n12596148_3502	149	1185	n/a
96	8	1	4419073.011767	n04419073_11767	133	1058	n/a
104	8	1	7756951.015064	n07756951_15064	145	1155	n/a
112	8	1	1787835.012178	n01787835_12178	11	84	n/a
120	8	2	1787835.012178	n01787835_12178	11	84	121.039061
128	8	1	2885462.012304	n02885462_12304	51	401	n/a
136	8	1	4612026.003878	n04612026_3878	142	1131	n/a
144	8	1	2236241.014526	n02236241_14526	27	210	n/a
152	8	1	2432983.020705	n02432983_20705	32	252	n/a
160	8	1	2769748.043506	n02769748_43506	42	335	n/a
168	8	1	2084071.034874	n02084071_34874	22	176	n/a
176	8	1	3918737.019975	n03918737_19975	101	804	n/a
184	8	1	3512147.000489	n03512147_489	78	622	n/a
192	8	1	7734017.012439	n07734017_12439	143	1138	n/a
200	8	1	3483823.008150	n03483823_8150	75	599	n/a
208	8	1	3886762.012568	n03886762_12568	100	795	n/a
216	8	1	3038480.000199	n03038480_199	55	434	n/a
224	8	1	4273569.010766	n04273569_10766	122	969	n/a
232	8	1	3982430.015760	n03982430_15760	104	825	n/a
240	8	1	3743279.005689	n03743279_5689	92	734	n/a
248	8	1	3543603.004306	n03543603_4306	80	635	n/a
256	8	1	4070727.013150	n04070727_13150	107	849	n/a
264	8	1	2943871.009326	n02943871_9326	52	416	n/a
272	8	1	3793489.013628	n03793489_13628	97	771	n/a
280	8	1	2480855.009990	n02480855_9990	36	288	n/a
288	8	1	4409806.008542	n04409806_8542	131	1047	n/a
296	8	1	2346627.002234	n02346627_2234	29	230	n/a
304	8	1	12582231.029287	n12582231_29287	148	1182	n/a
312	8	1	4284002.010270	n04284002_10270	123	977	n/a
320	8	1	3397947.001926	n03397947_1926	68	538	n/a
328	8	1	2508213.003777	n02508213_3777	39	310	n/a
336	8	2	2508213.003777	n02508213_3777	39	310	337.027994
344	8	1	1772222.011885	n01772222_11885	9	67	n/a
352	8	1	2131653.013952	n02131653_13952	24	187	n/a
360	8	1	3345487.022197	n03345487_22197	65	515	n/a
368	8	1	4146614.003266	n04146614_3266	112	892	n/a
376	8	1	1768244.010258	n01768244_10258	7	49	n/a
384	8	1	3665924.055985	n03665924_55985	90	719	n/a
392	8	1	3541923.002849	n03541923_2849	79	627	n/a
400	8	1	1784675.018607	n01784675_18607	10	77	n/a
408	8	2	1784675.018607	n01784675_18607	10	77	409.040968
416	8	1	1639765.032862	n01639765_32862	2	10	n/a
424	8	1	2814860.037788	n02814860_37788	47	375	n/a
432	8	1	1944390.020981	n01944390_20981	15	119	n/a
440	8	2	1944390.020981	n01944390_20981	15	119	441.039345
448	8	1	1770393.024657	n01770393_24657	8	62	n/a
456	8	1	3472535.001417	n03472535_1417	74	586	n/a
464	8	1	1833805.007892	n01833805_7892	12	95	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
