onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	3544143.011110	0.0
40	8	1	3512147.003723	0.0
48	8	1	3255030.000671	0.0
56	8	1	4255586.000878	0.0
64	8	2	4255586.000878	65.0421859985
72	8	1	3886762.021877	0.0
80	8	1	2808440.019589	0.0
88	8	1	3063599.003234	0.0
96	8	1	4044716.010424	0.0
104	8	1	3602883.008804	0.0
112	8	1	4233124.017123	0.0
120	8	2	4233124.017123	121.040758548
128	8	1	2885462.020113	0.0
136	8	1	4398044.031041	0.0
144	8	1	2769748.032217	0.0
152	8	1	2843158.005377	0.0
160	8	1	4254680.001740	0.0
168	8	1	1518878.007346	0.0
176	8	1	3397947.010813	0.0
184	8	2	3397947.010813	185.038459781
192	8	1	4090263.030280	0.0
200	8	1	3721384.028561	0.0
208	8	1	2432983.024646	0.0
216	8	1	4419073.021368	0.0
224	8	1	3436182.003357	0.0
232	8	1	3445777.005992	0.0
240	8	2	3445777.005992	241.033858566
248	8	1	1772222.012097	0.0
256	8	1	4376876.014622	0.0
264	8	1	4409806.014144	0.0
272	8	1	4009552.015796	0.0
280	8	1	4113406.023511	0.0
288	8	1	2766534.021124	0.0
296	8	1	4273569.010766	0.0
304	8	1	2943871.006541	0.0
312	8	1	1970164.019716	0.0
320	8	1	2472293.011152	0.0
328	8	1	2054036.009789	0.0
336	8	1	3085013.023944	0.0
344	8	1	3394916.023304	0.0
352	8	1	12582231.044661	0.0
360	8	1	3837869.003611	0.0
368	8	1	2131653.012495	0.0
376	8	1	3472535.004645	0.0
384	8	1	2841315.024352	0.0
392	8	1	2346627.005663	0.0
400	8	1	1770393.014471	0.0
408	8	1	4284002.013083	0.0
416	8	1	3646296.001689	0.0
424	8	1	4612026.006008	0.0
432	8	2	4612026.006008	433.123125599
440	8	1	2226429.009440	0.0
448	8	1	7734744.005146	0.0
456	8	1	4373894.022727	0.0
464	8	1	4482393.024979	0.0
472	6	-2	n/a	0
