onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	2445715.012246	0.0
40	8	1	3602883.015696	0.0
48	8	2	3602883.015696	49.0392515128
56	8	1	2054036.005709	0.0
64	8	2	2054036.005709	65.0578968925
72	8	1	3397947.007453	0.0
80	8	1	2236241.006815	0.0
88	8	1	4320973.021297	0.0
96	8	1	3543603.005942	0.0
104	8	1	7758680.013497	0.0
112	8	1	3359137.026112	0.0
120	8	1	2432983.013166	0.0
128	8	1	2226429.013460	0.0
136	8	1	1772222.012347	0.0
144	8	1	4482393.018295	0.0
152	8	1	3400231.005694	0.0
160	8	1	3918737.015240	0.0
168	8	2	3918737.015240	169.041526214
176	8	1	2802215.017477	0.0
184	8	2	2802215.017477	186.053873218
192	8	1	3445777.009159	0.0
200	8	1	3255030.003029	0.0
208	8	1	3085219.008998	0.0
216	8	1	3790512.040609	0.0
224	8	1	4044716.007225	0.0
232	8	2	4044716.007225	233.053764601
240	8	1	2233338.017205	0.0
248	8	1	4146614.016469	0.0
256	8	1	3467796.006847	0.0
264	8	1	1855672.015310	0.0
272	8	1	1877134.010188	0.0
280	8	1	3063599.004177	0.0
288	8	1	4197391.003999	0.0
296	8	1	4419073.017022	0.0
304	8	1	4409515.001600	0.0
312	8	1	2508213.010059	0.0
320	8	1	1768244.006450	0.0
328	8	1	4477387.007671	0.0
336	8	1	3496296.011413	0.0
344	8	1	7756951.014073	0.0
352	8	1	3837869.004261	0.0
360	8	1	2974003.008115	0.0
368	8	1	4591713.006759	0.0
376	8	1	3609235.004886	0.0
384	8	1	2885462.009267	0.0
392	8	1	1787835.011338	0.0
400	8	1	1639765.047681	0.0
408	8	1	1645776.008879	0.0
416	8	1	4376876.028833	0.0
424	8	1	3982430.009407	0.0
432	8	1	3541923.002848	0.0
440	8	1	2472293.000131	0.0
448	8	1	7734744.006229	0.0
456	8	1	3815615.007628	0.0
464	8	1	3079230.016134	0.0
472	6	-2	n/a	0
