onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
228.0	8.0	14.0	2	2882301	n02882301	19	n/a	2.0
236.0	3.0	14.0	3	2882301	n02882301	19	n/a	2.0
239.0	1.0	14.0	4	2882301	n02882301	19	n/a	2.0
240.0	4.0	15.0	1	2139199	n02139199	10	254.108030	5.0
244.0	8.0	15.0	2	2139199	n02139199	10	254.108030	5.0
252.0	3.0	15.0	3	2139199	n02139199	10	254.108030	5.0
255.0	1.0	15.0	4	2139199	n02139199	10	254.108030	5.0
256.0	4.0	16.0	1	1443537	n01443537	1	269.180659	5.0
260.0	8.0	16.0	2	1443537	n01443537	1	269.180659	5.0
268.0	3.0	16.0	3	1443537	n01443537	1	269.180659	5.0
271.0	1.0	16.0	4	1443537	n01443537	1	269.180659	5.0
272.0	4.0	17.0	1	1976957	n01976957	7	284.982706	5.0
276.0	8.0	17.0	2	1976957	n01976957	7	284.982706	5.0
284.0	3.0	17.0	3	1976957	n01976957	7	284.982706	5.0
287.0	1.0	17.0	4	1976957	n01976957	7	284.982706	5.0
288.0	4.0	18.0	1	2071294	n02071294	8	301.503035	5.0
292.0	8.0	18.0	2	2071294	n02071294	8	301.503035	5.0
300.0	3.0	18.0	3	2071294	n02071294	8	301.503035	5.0
303.0	1.0	18.0	4	2071294	n02071294	8	301.503035	5.0
304.0	4.0	19.0	1	2824058	n02824058	18	317.019471	3.0
308.0	8.0	19.0	2	2824058	n02824058	18	317.019471	3.0
316.0	3.0	19.0	3	2824058	n02824058	18	317.019471	3.0
319.0	1.0	19.0	4	2824058	n02824058	18	317.019471	3.0
320.0	4.0	20.0	1	3237416	n03237416	26	334.089799	4.0
324.0	8.0	20.0	2	3237416	n03237416	26	334.089799	4.0
332.0	3.0	20.0	3	3237416	n03237416	26	334.089799	4.0
335.0	1.0	20.0	4	3237416	n03237416	26	334.089799	4.0
336.0	4.0	21.0	1	3064758	n03064758	23	349.287004	3.0
340.0	8.0	21.0	2	3064758	n03064758	23	349.287004	3.0
348.0	3.0	21.0	3	3064758	n03064758	23	349.287004	3.0
351.0	1.0	21.0	4	3064758	n03064758	23	349.287004	3.0
352.0	4.0	22.0	1	2190790	n02190790	11	365.480796	5.0
356.0	8.0	22.0	2	2190790	n02190790	11	365.480796	5.0
364.0	3.0	22.0	3	2190790	n02190790	11	365.480796	5.0
367.0	1.0	22.0	4	2190790	n02190790	11	365.480796	5.0
368.0	4.0	23.0	1	2950256	n02950256	21	382.066889	4.0
372.0	8.0	23.0	2	2950256	n02950256	21	382.066889	4.0
380.0	3.0	23.0	3	2950256	n02950256	21	382.066889	4.0
383.0	1.0	23.0	4	2950256	n02950256	21	382.066889	4.0
384.0	4.0	24.0	1	1858441	n01858441	5	397.350299	5.0
388.0	8.0	24.0	2	1858441	n01858441	5	397.350299	5.0
396.0	3.0	24.0	3	1858441	n01858441	5	397.350299	5.0
399.0	1.0	24.0	4	1858441	n01858441	5	397.350299	5.0
400.0	4.0	25.0	1	2951358	n02951358	22	413.521162	3.0
404.0	8.0	25.0	2	2951358	n02951358	22	413.521162	3.0
412.0	3.0	25.0	3	2951358	n02951358	22	413.521162	3.0
415.0	1.0	25.0	4	2951358	n02951358	22	413.521162	3.0
416.0	4.0	26.0	1	1943899	n01943899	6	n/a	5.0
420.0	8.0	26.0	2	1943899	n01943899	6	n/a	5.0
428.0	3.0	26.0	3	1943899	n01943899	6	n/a	5.0
431.0	1.0	26.0	4	1943899	n01943899	6	n/a	5.0
432.0	4.0	27.0	1	2416519	n02416519	13	445.445472	5.0
436.0	8.0	27.0	2	2416519	n02416519	13	445.445472	5.0
444.0	3.0	27.0	3	2416519	n02416519	13	445.445472	5.0
447.0	1.0	27.0	4	2416519	n02416519	13	445.445472	5.0
448.0	6.0	28.0	-2	n/a	n/a	n/a	n/a	n/a
