onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	2236241.006498	0.0
40	8	1	3494278.0308760004	0.0
48	8	1	3649909.021526	0.0
56	8	1	2068974.002736	0.0
64	8	1	4272054.029465	0.0
72	8	1	3665924.0261580003	0.0
80	8	1	3609235.004886	0.0
88	8	1	1944390.020511	0.0
96	8	1	4225987.006162	0.0
104	8	1	3950228.020813	0.0
112	8	1	7756951.018174	0.0
120	8	1	4168199.01062	0.0
128	8	1	4086273.003464	0.0
136	8	2	4086273.003464	137.031469479
144	8	1	2084071.027182	0.0
152	8	1	3924679.0114839994	0.0
160	8	1	4401680.0267779995	0.0
168	8	1	1787835.0113380002	0.0
176	8	1	4123740.016246	0.0
184	8	1	3335030.0418669996	0.0
192	8	1	2974003.004448	0.0
200	8	1	4197391.006992	0.0
208	8	1	2481823.0208819997	0.0
216	8	2	2481823.0208819997	217.161535088
224	8	1	4477387.003641	0.0
232	8	1	3793489.001565	0.0
240	8	1	1784675.0207729999	0.0
248	8	1	3187595.009059	0.0
256	8	2	3187595.009059	257.026971055
264	8	1	2055803.0081520001	0.0
272	8	1	2005790.003943	0.0
280	8	1	4497801.00076	0.0
288	8	1	2998003.001995	0.0
296	8	1	3746005.005789	0.0
304	8	1	11978233.026589999	0.0
312	8	1	2391049.0045689996	0.0
320	8	1	3425413.018382	0.0
328	8	1	2799175.01414	0.0
336	8	2	2799175.01414	337.038823708
344	8	1	3790512.0112059996	0.0
352	8	1	4409515.022109	0.0
360	8	1	3209910.008951	0.0
368	8	1	12596148.004136	0.0
376	8	1	4154565.010692	0.0
384	8	1	3359137.0418599998	0.0
392	8	1	3918737.01524	0.0
400	8	1	3743279.0089760004	0.0
408	8	1	3760671.0136589995	0.0
416	8	1	1877134.0113439998	0.0
424	8	1	2480855.008638	0.0
432	8	2	2480855.008638	433.052240651
440	8	1	1639765.048759	0.0
448	8	1	1726692.0084040002	0.0
456	8	1	3079230.020064	0.0
464	8	1	2317335.0114080003	0.0
472	6	-2	n/a	0.0
