onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	2226429.017165	0.0
40	8	1	2841315.012821	0.0
48	8	1	2769748.03773	0.0
56	8	1	3494278.0382370003	0.0
64	8	1	2432983.009121	0.0
72	8	1	2802215.0048060003	0.0
80	8	1	4376876.028833	0.0
88	8	2	4376876.028833	89.35955698139999
96	8	1	3743279.0047279997	0.0
104	8	1	3425413.021315	0.0
112	8	1	4284002.015183999	0.0
120	8	1	3982430.01576	0.0
128	8	1	3541923.011509	0.0
136	8	1	3445777.0041230004	0.0
144	8	1	11978233.028156	0.0
152	8	1	2800213.014662	0.0
160	8	1	4113406.028754	0.0
168	8	1	2472293.0057180002	0.0
176	8	2	2472293.0057180002	177.03120286599997
184	8	1	7756951.015064	0.0
192	8	1	3950228.035453	0.0
200	8	1	4477387.002204	0.0
208	8	1	2391049.007263	0.0
216	8	1	2055803.0054990002	0.0
224	8	1	1645776.008522	0.0
232	8	1	3924679.009951	0.0
240	8	1	2503517.00734	0.0
248	8	1	2885462.009267	0.0
256	8	2	2885462.009267	257.04456969299997
264	8	1	2974003.0033279997	0.0
272	8	1	3746005.004914	0.0
280	8	1	4009552.018384	0.0
288	8	1	4373894.026002	0.0
296	8	1	3261776.013358	0.0
304	8	2	3261776.013358	305.356233845
312	8	1	4272054.038478	0.0
320	8	1	3335030.018236	0.0
328	8	1	3886762.014788	0.0
336	8	1	2799175.011275	0.0
344	8	1	4401680.029505	0.0
352	8	1	3792782.0084129996	0.0
360	8	1	3467796.002261	0.0
368	8	1	12582231.018321	0.0
376	8	1	2481823.015941	0.0
384	8	1	2480855.008638	0.0
392	8	1	1664990.010648	0.0
400	8	1	3063599.003234	0.0
408	8	1	4591713.001761	0.0
416	8	1	2508213.007987	0.0
424	8	1	4197391.011231	0.0
432	8	1	2068974.0177099998	0.0
440	8	1	3085013.023944	0.0
448	8	2	3085013.023944	449.032621204
456	8	1	1784675.014624	0.0
464	8	1	2054036.0191990002	0.0
472	6	-2	n/a	0.0
