onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	32	1	-1	n/a	n/a	n/a
32.0	4.0	2.0	1.0	2.0	46.2639342849	5.0
36.0	8.0	2.0	2.0	2.0	46.2639342849	5.0
44.0	3.0	2.0	3.0	2.0	46.2639342849	5.0
47.0	1.0	2.0	4.0	2.0	46.2639342849	5.0
48.0	4.0	3.0	1.0	21.0	61.5126254437	3.0
52.0	8.0	3.0	2.0	21.0	61.5126254437	3.0
60.0	3.0	3.0	3.0	21.0	61.5126254437	3.0
63.0	1.0	3.0	4.0	21.0	61.5126254437	3.0
64.0	4.0	4.0	1.0	12.0	77.465279853	4.0
68.0	8.0	4.0	2.0	12.0	77.465279853	4.0
76.0	3.0	4.0	3.0	12.0	77.465279853	4.0
79.0	1.0	4.0	4.0	12.0	77.465279853	4.0
80.0	4.0	5.0	1.0	5.0	94.2317435336	5.0
84.0	8.0	5.0	2.0	5.0	94.2317435336	5.0
92.0	3.0	5.0	3.0	5.0	94.2317435336	5.0
95.0	1.0	5.0	4.0	5.0	94.2317435336	5.0
96.0	4.0	6.0	1.0	24.0	109.744706516	5.0
100.0	8.0	6.0	2.0	24.0	109.744706516	5.0
108.0	3.0	6.0	3.0	24.0	109.744706516	5.0
111.0	1.0	6.0	4.0	24.0	109.744706516	5.0
112.0	4.0	7.0	1.0	16.0	0.0	2.0
116.0	8.0	7.0	2.0	16.0	0.0	2.0
124.0	3.0	7.0	3.0	16.0	0.0	2.0
127.0	1.0	7.0	4.0	16.0	0.0	2.0
128.0	4.0	8.0	1.0	13.0	141.230638303	4.0
132.0	8.0	8.0	2.0	13.0	141.230638303	4.0
140.0	3.0	8.0	3.0	13.0	141.230638303	4.0
143.0	1.0	8.0	4.0	13.0	141.230638303	4.0
144.0	4.0	9.0	1.0	11.0	158.061114816	3.0
148.0	8.0	9.0	2.0	11.0	158.061114816	3.0
156.0	3.0	9.0	3.0	11.0	158.061114816	3.0
159.0	1.0	9.0	4.0	11.0	158.061114816	3.0
160.0	4.0	10.0	1.0	26.0	174.261166561	2.0
164.0	8.0	10.0	2.0	26.0	174.261166561	2.0
172.0	3.0	10.0	3.0	26.0	174.261166561	2.0
175.0	1.0	10.0	4.0	26.0	174.261166561	2.0
176.0	4.0	11.0	1.0	17.0	0.0	5.0
180.0	8.0	11.0	2.0	17.0	0.0	5.0
188.0	3.0	11.0	3.0	17.0	0.0	5.0
191.0	1.0	11.0	4.0	17.0	0.0	5.0
192.0	4.0	12.0	1.0	25.0	206.272866114	5.0
196.0	8.0	12.0	2.0	25.0	206.272866114	5.0
204.0	3.0	12.0	3.0	25.0	206.272866114	5.0
207.0	1.0	12.0	4.0	25.0	206.272866114	5.0
208.0	4.0	13.0	1.0	9.0	222.022665616	5.0
212.0	8.0	13.0	2.0	9.0	222.022665616	5.0
220.0	3.0	13.0	3.0	9.0	222.022665616	5.0
223.0	1.0	13.0	4.0	9.0	222.022665616	5.0
224.0	4.0	14.0	1.0	14.0	236.840853489	5.0
228.0	8.0	14.0	2.0	14.0	236.840853489	5.0
236.0	3.0	14.0	3.0	14.0	236.840853489	5.0
239.0	1.0	14.0	4.0	14.0	236.840853489	5.0
240.0	4.0	15.0	1.0	3.0	253.67526163	5.0
244.0	8.0	15.0	2.0	3.0	253.67526163	5.0
252.0	3.0	15.0	3.0	3.0	253.67526163	5.0
255.0	1.0	15.0	4.0	3.0	253.67526163	5.0
256.0	4.0	16.0	1.0	19.0	269.488583595	5.0
260.0	8.0	16.0	2.0	19.0	269.488583595	5.0
268.0	3.0	16.0	3.0	19.0	269.488583595	5.0
271.0	1.0	16.0	4.0	19.0	269.488583595	5.0
272.0	4.0	17.0	1.0	23.0	285.686466913	5.0
276.0	8.0	17.0	2.0	23.0	285.686466913	5.0
284.0	3.0	17.0	3.0	23.0	285.686466913	5.0
287.0	1.0	17.0	4.0	23.0	285.686466913	5.0
288.0	4.0	18.0	1.0	7.0	302.037221368	4.0
292.0	8.0	18.0	2.0	7.0	302.037221368	4.0
300.0	3.0	18.0	3.0	7.0	302.037221368	4.0
303.0	1.0	18.0	4.0	7.0	302.037221368	4.0
304.0	4.0	19.0	1.0	10.0	318.236503392	5.0
308.0	8.0	19.0	2.0	10.0	318.236503392	5.0
316.0	3.0	19.0	3.0	10.0	318.236503392	5.0
319.0	1.0	19.0	4.0	10.0	318.236503392	5.0
320.0	4.0	20.0	1.0	4.0	333.670572183	5.0
324.0	8.0	20.0	2.0	4.0	333.670572183	5.0
332.0	3.0	20.0	3.0	4.0	333.670572183	5.0
335.0	1.0	20.0	4.0	4.0	333.670572183	5.0
336.0	4.0	21.0	1.0	8.0	350.334356866	5.0
340.0	8.0	21.0	2.0	8.0	350.334356866	5.0
348.0	3.0	21.0	3.0	8.0	350.334356866	5.0
351.0	1.0	21.0	4.0	8.0	350.334356866	5.0
