onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3209910.026897	n03209910_26897	61	484	n/a
40	8	1	3335030.054164	n03335030_54164	64	512	n/a
48	8	1	1664990.000065	n01664990_65	4	31	n/a
56	8	1	4398044.016414	n04398044_16414	128	1020	n/a
64	8	1	2692877.014682	n02692877_14682	40	315	n/a
72	8	1	1877134.010188	n01877134_10188	14	105	n/a
80	8	2	1877134.010188	n01877134_10188	14	105	81.162815
88	8	1	4180888.008500	n04180888_8500	115	920	n/a
96	8	1	2843158.008492	n02843158_8492	49	391	n/a
104	8	1	2481823.012066	n02481823_12066	37	289	n/a
112	8	1	3038480.002196	n03038480_2196	55	435	n/a
120	8	1	4555897.007654	n04555897_7654	139	1112	n/a
128	8	1	3982430.026431	n03982430_26431	104	827	n/a
136	8	1	2432983.013166	n02432983_13166	32	249	n/a
144	8	1	4442312.013628	n04442312_13628	134	1067	n/a
152	8	1	4070727.021435	n04070727_21435	107	852	n/a
160	8	1	4373894.041541	n04373894_41541	126	1005	n/a
168	8	1	4401680.021301	n04401680_21301	129	1026	n/a
176	8	1	3792782.016817	n03792782_16817	96	762	n/a
184	8	2	3792782.016817	n03792782_16817	96	762	185.042957
192	8	1	4591713.006759	n04591713_6759	141	1127	n/a
200	8	1	1855672.011785	n01855672_11785	13	97	n/a
208	8	1	11978233.042157	n11978233_42157	147	1176	n/a
216	8	1	3950228.016044	n03950228_16044	103	817	n/a
224	8	1	3261776.013358	n03261776_13358	63	497	n/a
232	8	1	2998003.004611	n02998003_4611	54	428	n/a
240	8	1	4009552.017201	n04009552_17201	105	836	n/a
248	8	1	3721384.018162	n03721384_18162	91	722	n/a
256	8	1	3602883.010856	n03602883_10856	82	650	n/a
264	8	1	4044716.007225	n04044716_7225	106	847	n/a
272	8	1	4086273.005433	n04086273_5433	108	864	n/a
280	8	1	4168199.010839	n04168199_10839	114	907	n/a
288	8	1	2808440.033372	n02808440_33372	46	364	n/a
296	8	1	2054036.012238	n02054036_12238	19	145	n/a
304	8	1	1645776.009576	n01645776_9576	3	22	n/a
312	8	1	3359137.016646	n03359137_16646	66	521	n/a
320	8	2	3359137.016646	n03359137_16646	66	521	321.036646
328	8	1	4409515.008358	n04409515_8358	130	1040	n/a
336	8	1	3397947.004284	n03397947_4284	68	540	n/a
344	8	1	2391049.007263	n02391049_7263	31	247	n/a
352	8	1	3345487.007233	n03345487_7233	65	519	n/a
360	8	1	3623556.009879	n03623556_9879	86	688	n/a
368	8	2	3623556.009879	n03623556_9879	86	688	369.033016
376	8	1	4197391.008396	n04197391_8396	116	928	n/a
384	8	1	2346627.002234	n02346627_2234	29	230	n/a
392	8	1	3665924.049231	n03665924_49231	90	717	n/a
400	8	1	2503517.005673	n02503517_5673	38	301	n/a
408	8	1	4154565.017456	n04154565_17456	113	901	n/a
416	8	1	7734744.008647	n07734744_8647	144	1152	n/a
424	8	1	1768244.007788	n01768244_7788	7	53	n/a
432	8	1	4320973.014553	n04320973_14553	125	995	n/a
440	8	1	3609235.001655	n03609235_1655	84	666	n/a
448	8	1	4225987.013452	n04225987_13452	117	930	n/a
456	8	1	2233338.001068	n02233338_1068	26	201	n/a
464	8	2	2233338.001068	n02233338_1068	26	201	468.260942
472	6	-2	n/a	n/a	n/a	n/a	n/a
