onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3544143.004767	n03544143_4767	81	646	n/a
40	8	1	2480855.020865	n02480855_20865	36	286	n/a
48	8	1	2503517.007340	n02503517_7340	38	302	n/a
56	8	2	2503517.007340	n02503517_7340	38	302	57.046722
64	8	1	4442441.003265	n04442441_3265	135	1074	n/a
72	8	1	4086273.028013	n04086273_28013	108	861	n/a
80	8	1	4587559.011857	n04587559_11857	140	1115	n/a
88	8	1	4113406.005900	n04113406_5900	110	880	n/a
96	8	1	2131653.002806	n02131653_2806	24	188	n/a
104	8	1	2769748.026776	n02769748_26776	42	331	n/a
112	8	1	4398044.010533	n04398044_10533	128	1017	n/a
120	8	2	4398044.010533	n04398044_10533	128	1017	122.038101
128	8	1	3187595.009059	n03187595_9059	60	478	n/a
136	8	1	3038480.000320	n03038480_320	55	437	n/a
144	8	1	2090827.009359	n02090827_9359	23	184	n/a
152	8	1	4373894.059446	n04373894_59446	126	1008	n/a
160	8	1	2317335.011408	n02317335_11408	28	217	n/a
168	8	1	4284002.020945	n04284002_20945	123	983	n/a
176	8	1	4255586.002163	n04255586_2163	120	954	n/a
184	8	1	2346627.007809	n02346627_7809	29	232	n/a
192	8	1	2391049.002789	n02391049_2789	31	243	n/a
200	8	1	3612010.010712	n03612010_10712	85	673	n/a
208	8	1	3886762.014788	n03886762_14788	100	796	n/a
216	8	1	3792782.013140	n03792782_13140	96	761	n/a
224	8	1	1664990.018293	n01664990_18293	4	28	n/a
232	8	1	2799175.013505	n02799175_13505	43	338	n/a
240	8	1	4273569.016391	n04273569_16391	122	972	n/a
248	8	1	3623556.008389	n03623556_8389	86	687	n/a
256	8	1	3743279.004728	n03743279_4728	92	733	n/a
264	8	1	4123740.007009	n04123740_7009	111	887	n/a
272	8	1	4409806.016250	n04409806_16250	131	1043	n/a
280	8	1	2800213.021205	n02800213_21205	44	349	n/a
288	8	2	2800213.021205	n02800213_21205	44	349	289.113645
296	8	1	3209910.005373	n03209910_5373	61	487	n/a
304	8	1	1726692.021053	n01726692_21053	6	42	n/a
312	8	1	2692877.031838	n02692877_31838	40	319	n/a
320	8	1	4154565.017456	n04154565_17456	113	901	n/a
328	8	1	1518878.007346	n01518878_7346	1	6	n/a
336	8	1	2814860.033006	n02814860_33006	47	373	n/a
344	8	1	3649909.042614	n03649909_42614	89	712	n/a
352	8	1	2808440.001235	n02808440_1235	46	361	n/a
360	8	1	2766534.021124	n02766534_21124	41	326	n/a
368	8	1	3642806.022775	n03642806_22775	87	694	n/a
376	8	2	3642806.022775	n03642806_22775	87	694	377.045969
384	8	1	4313503.019773	n04313503_19773	124	986	n/a
392	8	1	3394916.036485	n03394916_36485	67	534	n/a
400	8	1	3793489.005265	n03793489_5265	97	774	n/a
408	8	1	3924679.009951	n03924679_9951	102	816	n/a
416	8	1	3345487.004927	n03345487_4927	65	517	n/a
424	8	1	2998003.005381	n02998003_5381	54	429	n/a
432	8	1	11978233.025018	n11978233_25018	147	1172	n/a
440	8	1	4497801.019746	n04497801_19746	138	1099	n/a
448	8	1	3472535.021289	n03472535_21289	74	588	n/a
456	8	2	3472535.021289	n03472535_21289	74	588	457.042423
464	8	1	3950228.018190	n03950228_18190	103	818	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
