onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3085013.023397	n03085013_23397	58	460	n/a
40	8	1	4254680.001247	n04254680_1247	119	948	n/a
48	8	1	3646296.007086	n03646296_7086	88	702	n/a
56	8	1	12582231.039329	n12582231_39329	148	1183	n/a
64	8	1	1963571.016954	n01963571_16954	16	123	n/a
72	8	2	1963571.016954	n01963571_16954	16	123	73.040483
80	8	1	3760671.012018	n03760671_12018	94	746	n/a
88	8	1	3425413.022005	n03425413_22005	70	560	n/a
96	8	2	3425413.022005	n03425413_22005	70	560	97.047297
104	8	1	3436182.011486	n03436182_11486	71	561	n/a
112	8	1	2481823.012066	n02481823_12066	37	289	n/a
120	8	1	4412416.010353	n04412416_10353	132	1049	n/a
128	8	1	3483823.006872	n03483823_6872	75	597	n/a
136	8	1	2055803.009893	n02055803_9893	20	160	n/a
144	8	1	3512147.047076	n03512147_47076	78	621	n/a
152	8	1	4233124.015821	n04233124_15821	118	941	n/a
160	8	1	3261776.029363	n03261776_29363	63	502	n/a
168	8	2	3261776.029363	n03261776_29363	63	502	169.034617
176	8	1	4401680.029505	n04401680_29505	129	1031	n/a
184	8	1	4180888.005987	n04180888_5987	115	919	n/a
192	8	1	2843158.005377	n02843158_5377	49	387	n/a
200	8	1	2084071.030865	n02084071_30865	22	175	n/a
208	8	1	2841315.014915	n02841315_14915	48	379	n/a
216	8	1	3494278.038237	n03494278_38237	76	606	n/a
224	8	1	3335030.010544	n03335030_10544	64	505	n/a
232	8	1	2439033.014148	n02439033_14148	33	258	n/a
240	8	1	3721384.003497	n03721384_3497	91	725	n/a
248	8	1	2943871.008123	n02943871_8123	52	415	n/a
256	8	1	2882647.007150	n02882647_7150	50	400	n/a
264	8	1	3665924.052000	n03665924_52000	90	718	n/a
272	8	1	4555897.005017	n04555897_5017	139	1111	n/a
280	8	2	4555897.005017	n04555897_5017	139	1111	281.045078
288	8	1	13111881.006560	n13111881_6560	150	1198	n/a
296	8	1	4009552.018384	n04009552_18384	105	837	n/a
304	8	1	4442312.019042	n04442312_19042	134	1070	n/a
312	8	1	2068974.013351	n02068974_13351	21	162	n/a
320	8	1	1833805.012155	n01833805_12155	12	91	n/a
328	8	1	1704323.008008	n01704323_8008	5	37	n/a
336	8	1	2005790.005354	n02005790_5354	18	142	n/a
344	8	1	2374451.019966	n02374451_19966	30	240	n/a
352	8	2	2374451.019966	n02374451_19966	30	240	353.050179
360	8	1	4225987.006877	n04225987_6877	117	935	n/a
368	8	1	4070727.009914	n04070727_9914	107	856	n/a
376	8	1	3607659.008199	n03607659_8199	83	663	n/a
384	8	1	1770393.018012	n01770393_18012	8	60	n/a
392	8	1	3746005.006174	n03746005_6174	93	741	n/a
400	8	1	4272054.029465	n04272054_29465	121	963	n/a
408	8	1	1970164.030734	n01970164_30734	17	136	n/a
416	8	1	4090263.007624	n04090263_7624	109	872	n/a
424	8	1	4168199.010839	n04168199_10839	114	907	n/a
432	8	1	12596148.009625	n12596148_9625	149	1192	n/a
440	8	1	1784675.015784	n01784675_15784	10	76	n/a
448	8	1	4612026.010008	n04612026_10008	142	1129	n/a
456	8	1	7734017.006281	n07734017_6281	143	1142	n/a
464	8	1	1944390.020511	n01944390_20511	15	117	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
