onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	2068974.000106	0.0
40	8	1	4591713.006759	0.0
48	8	1	3746005.0025160005	0.0
56	8	1	2226429.0143110002	0.0
64	8	1	1877134.010662	0.0
72	8	1	2800213.0031080004	0.0
80	8	1	1944390.016184	0.0
88	8	1	2054036.015344	0.0
96	8	1	2131653.010825	0.0
104	8	2	2131653.010825	105.0346949
112	8	1	3063599.0050150002	0.0
120	8	1	2472293.0242669997	0.0
128	8	1	3602883.008804	0.0
136	8	1	1664990.0191290001	0.0
144	8	1	2391049.008178	0.0
152	8	1	3345487.0118650002	0.0
160	8	1	4555897.026505	0.0
168	8	2	4555897.026505	169.031260527
176	8	1	3397947.006288	0.0
184	8	1	7734744.008647	0.0
192	8	1	3837869.0064209998	0.0
200	8	1	3496296.0049449997	0.0
208	8	1	4497801.000076001	0.0
216	8	1	4320973.01298	0.0
224	8	1	2317335.006776	0.0
232	8	1	3472535.0043730005	0.0
240	8	2	3472535.0043730005	241.028309131
248	8	1	3483823.005222	0.0
256	8	1	2439033.0065490003	0.0
264	8	1	12596148.009625	0.0
272	8	1	1784675.013237	0.0
280	8	1	4442441.005096	0.0
288	8	2	4442441.005096	289.040702655
296	8	1	4090263.0104410006	0.0
304	8	1	13111881.028475	0.0
312	8	1	4313503.021714	0.0
320	8	1	4409515.006804	0.0
328	8	1	3607659.001968	0.0
336	8	1	3543603.008721	0.0
344	8	1	3950228.037563	0.0
352	8	1	4272054.061432	0.0
360	8	1	2005790.0093709999	0.0
368	8	2	2005790.0093709999	369.104988938
376	8	1	3541923.004374	0.0
384	8	1	2503517.012142	0.0
392	8	1	4477387.004979	0.0
400	8	1	1645776.009361	0.0
408	8	1	3512147.007137	0.0
416	8	1	3085219.008998	0.0
424	8	1	1833805.012045	0.0
432	8	1	4587559.013336	0.0
440	8	1	4376876.016171	0.0
448	8	1	2445715.000834	0.0
456	8	1	7758680.015982001	0.0
464	8	1	1704323.0050920001	0.0
472	6	-2	n/a	0.0
