onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	4168199.009434	0.0
40	8	1	2374451.014233	0.0
48	8	1	3924679.009951	0.0
56	8	2	3924679.009951	57.0362711977
64	8	1	4272054.061432	0.0
72	8	1	1833805.013268	0.0
80	8	1	4497801.019746	0.0
88	8	1	1726692.008752	0.0
96	8	1	2800213.021205	0.0
104	8	1	4233124.014573	0.0
112	8	1	3255030.008996	0.0
120	8	1	1768244.010258	0.0
128	8	1	4612026.005059	0.0
136	8	1	3038480.000279	0.0
144	8	1	1664990.019923	0.0
152	8	1	4086273.028013	0.0
160	8	2	4086273.028013	161.04590281
168	8	1	2974003.009408	0.0
176	8	2	2974003.009408	177.044866617
184	8	1	3494278.027938	0.0
192	8	1	2808440.001235	0.0
200	8	1	3261776.029363	0.0
208	8	1	7758680.011558	0.0
216	8	2	7758680.011558	217.042090799
224	8	1	3760671.012018	0.0
232	8	1	4320973.012980	0.0
240	8	1	4197391.013706	0.0
248	8	1	3642806.017261	0.0
256	8	1	3665924.052000	0.0
264	8	1	4009552.018384	0.0
272	8	1	2317335.021319	0.0
280	8	2	2317335.021319	281.039613529
288	8	1	1772222.010420	0.0
296	8	1	2054036.019199	0.0
304	8	1	3436182.012210	0.0
312	8	1	4113406.028754	0.0
320	8	1	1784675.015784	0.0
328	8	1	1787835.010128	0.0
336	8	1	2802215.017477	0.0
344	8	1	4146614.009889	0.0
352	8	1	3467796.006847	0.0
360	8	1	2233338.017205	0.0
368	8	1	2508213.010059	0.0
376	8	1	1944390.018585	0.0
384	8	1	4419073.011195	0.0
392	8	1	2131653.002806	0.0
400	8	1	4591713.007167	0.0
408	8	1	3063599.004061	0.0
416	8	1	4313503.019773	0.0
424	8	1	2068974.013351	0.0
432	8	1	2480855.014628	0.0
440	8	1	1877134.011102	0.0
448	8	1	3425413.022005	0.0
456	8	1	1770393.029944	0.0
464	8	1	2998003.006262	0.0
472	6	-2	n/a	0
