onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	2843158.004722	n02843158_4722	386	386	n/a
40	8	1	3607659.007355	n03607659_7355	662	662	n/a
48	8	1	4009552.015796	n04009552_15796	835	835	n/a
56	8	1	4273569.006437	n04273569_6437	976	976	n/a
64	8	2	4273569.006437	n04273569_6437	976	976	65.039245
72	8	1	2841315.018830	n02841315_18830	381	381	n/a
80	8	1	3085219.003190	n03085219_3190	465	465	n/a
88	8	1	3793489.008932	n03793489_8932	776	776	n/a
96	8	1	3609235.003138	n03609235_3138	667	667	n/a
104	8	1	2445715.003558	n02445715_3558	270	270	n/a
112	8	1	3425413.021553	n03425413_21553	559	559	n/a
120	8	2	3425413.021553	n03425413_21553	559	559	121.031555
128	8	1	3649909.010010	n03649909_10010	705	705	n/a
136	8	1	2885462.009275	n02885462_9275	408	408	n/a
144	8	1	4146614.007893	n04146614_7893	895	895	n/a
152	8	1	2131653.002806	n02131653_2806	188	188	n/a
160	8	1	2943871.004136	n02943871_4136	412	412	n/a
168	8	1	3792782.030141	n03792782_30141	764	764	n/a
176	8	1	4409806.016250	n04409806_16250	1043	1043	n/a
184	8	2	4409806.016250	n04409806_16250	1043	1043	185.047875
192	8	1	1944390.020981	n01944390_20981	119	119	n/a
200	8	1	1787835.012357	n01787835_12357	85	85	n/a
208	8	1	1877134.010188	n01877134_10188	105	105	n/a
216	8	1	2055803.008152	n02055803_8152	158	158	n/a
224	8	1	3397947.002934	n03397947_2934	539	539	n/a
232	8	1	4587559.011857	n04587559_11857	1115	1115	n/a
240	8	2	4587559.011857	n04587559_11857	1115	1115	241.042561
248	8	1	2068974.013351	n02068974_13351	162	162	n/a
256	8	1	3602883.014315	n03602883_14315	652	652	n/a
264	8	1	3743279.013788	n03743279_13788	731	731	n/a
272	8	1	4591713.004821	n04591713_4821	1124	1124	n/a
280	8	1	3541923.003237	n03541923_3237	628	628	n/a
288	8	1	4412416.007597	n04412416_7597	1055	1055	n/a
296	8	1	3837869.003611	n03837869_3611	785	785	n/a
304	8	1	3746005.009272	n03746005_9272	744	744	n/a
312	8	1	3612010.000871	n03612010_871	679	679	n/a
320	8	1	1704323.010394	n01704323_10394	35	35	n/a
328	8	1	3982430.029809	n03982430_29809	828	828	n/a
336	8	1	3063599.003835	n03063599_3835	443	443	n/a
344	8	1	4090263.005363	n04090263_5363	870	870	n/a
352	8	1	2472293.034273	n02472293_34273	277	277	n/a
360	8	1	3483823.015156	n03483823_15156	593	593	n/a
368	8	1	4070727.018299	n04070727_18299	851	851	n/a
376	8	1	2317335.020064	n02317335_20064	220	220	n/a
384	8	1	7734017.007308	n07734017_7308	1143	1143	n/a
392	8	1	4442441.007248	n04442441_7248	1080	1080	n/a
400	8	1	3394916.030808	n03394916_30808	532	532	n/a
408	8	1	2374451.014233	n02374451_14233	235	235	n/a
416	8	1	13111881.007817	n13111881_7817	1199	1199	n/a
424	8	1	4373894.041541	n04373894_41541	1005	1005	n/a
432	8	2	4373894.041541	n04373894_41541	1005	1005	433.032574
440	8	1	3187595.009726	n03187595_9726	480	480	n/a
448	8	1	4398044.010533	n04398044_10533	1017	1017	n/a
456	8	1	3255030.008996	n03255030_8996	496	496	n/a
464	8	1	4376876.011868	n04376876_11868	1011	1011	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
