onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	3079230.036697	0.0
40	8	1	3924679.005901	0.0
48	8	1	1833805.011890	0.0
56	8	1	4225987.006536	0.0
64	8	1	4409806.004052	0.0
72	8	1	1877134.011991	0.0
80	8	1	4401680.017952	0.0
88	8	1	7734017.002386	0.0
96	8	2	7734017.002386	97.037352324
104	8	1	3483823.005222	0.0
112	8	1	2005790.009371	0.0
120	8	1	7756951.013102	0.0
128	8	2	7756951.013102	129.120324649
136	8	1	4113406.013944	0.0
144	8	1	7758680.017888	0.0
152	8	1	3607659.008199	0.0
160	8	1	1768244.006450	0.0
168	8	1	4146614.010248	0.0
176	8	1	4376876.007775	0.0
184	8	1	4419073.017022	0.0
192	8	1	2472293.003508	0.0
200	8	1	3425413.020014	0.0
208	8	2	3425413.020014	209.031942547
216	8	1	3815615.008756	0.0
224	8	1	3472535.008251	0.0
232	8	1	4612026.007179	0.0
240	8	1	3790512.040609	0.0
248	8	1	3602883.014315	0.0
256	8	1	3792782.034550	0.0
264	8	2	3792782.034550	265.279698268
272	8	1	4123740.012463	0.0
280	8	2	4123740.012463	282.028426138
288	8	1	3982430.015760	0.0
296	8	1	2843158.002978	0.0
304	8	1	2131653.006220	0.0
312	8	1	1970164.028566	0.0
320	8	1	3496296.011413	0.0
328	8	1	3721384.003497	0.0
336	8	1	3665924.017703	0.0
344	8	1	1787835.009197	0.0
352	8	1	4154565.013637	0.0
360	8	1	7734744.005653	0.0
368	8	1	2503517.004892	0.0
376	8	1	4273569.004437	0.0
384	8	1	3209910.013490	0.0
392	8	1	3400231.008108	0.0
400	8	1	3743279.012095	0.0
408	8	1	2391049.003228	0.0
416	8	1	2481823.008477	0.0
424	8	1	3345487.011865	0.0
432	8	1	3837869.005857	0.0
440	8	1	12582231.027245	0.0
448	8	1	2068974.000106	0.0
456	8	1	2055803.004843	0.0
464	8	1	3541923.004023	0.0
472	6	-2	n/a	0
