onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	1704323.008008	n01704323_8008	5	37	n/a
40	8	1	13111881.006054	n13111881_6054	150	1197	n/a
48	8	1	4070727.023757	n04070727_23757	107	853	n/a
56	8	1	2814860.037788	n02814860_37788	47	375	n/a
64	8	1	3792782.021048	n03792782_21048	96	763	n/a
72	8	1	1645776.008879	n01645776_8879	3	20	n/a
80	8	1	1768244.011944	n01768244_11944	7	50	n/a
88	8	1	1963571.016954	n01963571_16954	16	123	n/a
96	8	1	1855672.013449	n01855672_13449	13	98	n/a
104	8	1	4313503.021714	n04313503_21714	124	988	n/a
112	8	1	2090827.005708	n02090827_5708	23	181	n/a
120	8	1	4412416.006897	n04412416_6897	132	1054	n/a
128	8	2	4412416.006897	n04412416_6897	132	1054	129.036410
136	8	1	3642806.015854	n03642806_15854	87	690	n/a
144	8	1	3400231.002908	n03400231_2908	69	549	n/a
152	8	1	3623556.020302	n03623556_20302	86	684	n/a
160	8	1	3467796.003445	n03467796_3445	73	578	n/a
168	8	1	1833805.012045	n01833805_12045	12	90	n/a
176	8	1	2508213.005695	n02508213_5695	39	311	n/a
184	8	1	4555897.039418	n04555897_39418	139	1110	n/a
192	8	1	3483823.007612	n03483823_7612	75	598	n/a
200	8	1	7734017.007308	n07734017_7308	143	1143	n/a
208	8	1	3345487.022197	n03345487_22197	65	515	n/a
216	8	1	2439033.014148	n02439033_14148	33	258	n/a
224	8	1	2802215.006616	n02802215_6616	45	359	n/a
232	8	1	3543603.002363	n03543603_2363	80	634	n/a
240	8	1	7758680.019085	n07758680_19085	146	1167	n/a
248	8	1	2800213.015518	n02800213_15518	44	347	n/a
256	8	1	3085219.003190	n03085219_3190	59	465	n/a
264	8	2	3085219.003190	n03085219_3190	59	465	265.030686
272	8	1	2882647.000169	n02882647_169	50	394	n/a
280	8	1	2374451.017284	n02374451_17284	30	237	n/a
288	8	1	3261776.016887	n03261776_16887	63	498	n/a
296	8	1	4320973.015299	n04320973_15299	125	996	n/a
304	8	2	4320973.015299	n04320973_15299	125	996	305.109407
312	8	1	2692877.011314	n02692877_11314	40	314	n/a
320	8	1	4587559.006132	n04587559_6132	140	1119	n/a
328	8	2	4587559.006132	n04587559_6132	140	1119	330.026231
336	8	1	4442312.024134	n04442312_24134	134	1071	n/a
344	8	1	4180888.005987	n04180888_5987	115	919	n/a
352	8	1	3815615.029630	n03815615_29630	98	781	n/a
360	8	1	3612010.004285	n03612010_4285	85	677	n/a
368	8	1	3607659.001968	n03607659_1968	83	658	n/a
376	8	1	3982430.021511	n03982430_21511	104	826	n/a
384	8	1	2233338.006133	n02233338_6133	26	207	n/a
392	8	1	3496296.009005	n03496296_9005	77	616	n/a
400	8	1	2445715.017475	n02445715_17475	34	269	n/a
408	8	1	1664990.019129	n01664990_19129	4	29	n/a
416	8	1	2503517.009095	n02503517_9095	38	304	n/a
424	8	1	4146614.006366	n04146614_6366	112	894	n/a
432	8	1	3038480.006604	n03038480_6604	55	439	n/a
440	8	1	3541923.009436	n03541923_9436	79	632	n/a
448	8	1	4591713.004821	n04591713_4821	141	1124	n/a
456	8	1	4442441.001910	n04442441_1910	135	1073	n/a
464	8	2	4442441.001910	n04442441_1910	135	1073	465.036852
472	6	-2	n/a	n/a	n/a	n/a	n/a
