onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	2802215.006616	0.0
40	8	1	1645776.009693	0.0
48	8	2	1645776.009693	49.0399679318
56	8	1	2445715.005508	0.0
64	8	1	2766534.021124	0.0
72	8	1	2692877.015805	0.0
80	8	1	1855672.013449	0.0
88	8	1	2800213.021205	0.0
96	8	1	2814860.039856	0.0
104	8	1	1963571.014820	0.0
112	8	1	3792782.007077	0.0
120	8	1	2508213.011465	0.0
128	8	1	2481823.020882	0.0
136	8	2	2481823.020882	137.035825744
144	8	1	2054036.021993	0.0
152	8	1	4587559.013463	0.0
160	8	1	4090263.024512	0.0
168	8	1	4180888.001515	0.0
176	8	1	3646296.001689	0.0
184	8	1	4401680.017952	0.0
192	8	1	3642806.006122	0.0
200	8	1	3425413.020974	0.0
208	8	1	4284002.020945	0.0
216	8	1	3950228.020813	0.0
224	8	1	3623556.006577	0.0
232	8	2	3623556.006577	233.030466286
240	8	1	4070727.023757	0.0
248	8	1	4273569.014844	0.0
256	8	1	2998003.004611	0.0
264	8	1	4255586.003274	0.0
272	8	1	1704323.010031	0.0
280	8	1	7758680.013497	0.0
288	8	1	1664990.018293	0.0
296	8	2	1664990.018293	297.026486818
304	8	1	1944390.020670	0.0
312	8	1	3649909.019563	0.0
320	8	1	4612026.005059	0.0
328	8	1	1784675.015784	0.0
336	8	2	1784675.015784	340.426719389
344	8	1	4376876.014622	0.0
352	8	1	4233124.014971	0.0
360	8	1	2480855.011704	0.0
368	8	1	3255030.004834	0.0
376	8	1	4044716.016479	0.0
384	8	1	12582231.024598	0.0
392	8	1	3063599.004784	0.0
400	8	1	4113406.005900	0.0
408	8	1	1639765.052902	0.0
416	8	1	4197391.013706	0.0
424	8	1	4409515.022109	0.0
432	8	1	4009552.010330	0.0
440	8	1	3483823.006872	0.0
448	8	1	4146614.016469	0.0
456	8	1	4409806.008542	0.0
464	8	1	2843158.005377	0.0
472	6	-2	n/a	0
