onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	4320973.007391	n04320973_7391	999	999	n/a
40	8	1	4197391.011231	n04197391_11231	921	921	n/a
48	8	1	3445777.009159	n03445777_9159	575	575	n/a
56	8	1	1726692.018809	n01726692_18809	41	41	n/a
64	8	1	1518878.008432	n01518878_8432	8	8	n/a
72	8	1	4555897.023902	n04555897_23902	1107	1107	n/a
80	8	1	2233338.000214	n02233338_214	205	205	n/a
88	8	2	2233338.000214	n02233338_214	205	205	90.296062
96	8	1	1855672.015310	n01855672_15310	101	101	n/a
104	8	1	2084071.028249	n02084071_28249	174	174	n/a
112	8	1	2998003.007121	n02998003_7121	431	431	n/a
120	8	1	2808440.043249	n02808440_43249	366	366	n/a
128	8	1	2374451.012720	n02374451_12720	234	234	n/a
136	8	1	2841315.016314	n02841315_16314	380	380	n/a
144	8	1	3187595.000091	n03187595_91	479	479	n/a
152	8	1	2800213.003108	n02800213_3108	350	350	n/a
160	8	1	3397947.006288	n03397947_6288	541	541	n/a
168	8	1	3261776.027103	n03261776_27103	501	501	n/a
176	8	2	3261776.027103	n03261776_27103	501	501	177.439603
184	8	1	2480855.020865	n02480855_20865	286	286	n/a
192	8	1	3950228.037563	n03950228_37563	823	823	n/a
200	8	1	3085013.023800	n03085013_23800	461	461	n/a
208	8	1	2943871.008123	n02943871_8123	415	415	n/a
216	8	1	4497801.006187	n04497801_6187	1101	1101	n/a
224	8	1	4090263.013803	n04090263_13803	866	866	n/a
232	8	1	4009552.008947	n04009552_8947	840	840	n/a
240	8	1	1944390.019988	n01944390_19988	116	116	n/a
248	8	1	4284002.010270	n04284002_10270	977	977	n/a
256	8	2	4284002.010270	n04284002_10270	977	977	257.033834
264	8	1	12596148.004874	n12596148_4874	1187	1187	n/a
272	8	1	4412416.014153	n04412416_14153	1052	1052	n/a
280	8	1	2692877.015805	n02692877_15805	316	316	n/a
288	8	1	3512147.007137	n03512147_7137	624	624	n/a
296	8	1	3646296.009175	n03646296_9175	704	704	n/a
304	8	2	3646296.009175	n03646296_9175	704	704	305.231121
312	8	1	4442441.006478	n04442441_6478	1078	1078	n/a
320	8	1	2090827.013480	n02090827_13480	179	179	n/a
328	8	1	3918737.016966	n03918737_16966	803	803	n/a
336	8	1	4233124.012727	n04233124_12727	937	937	n/a
344	8	1	3746005.007486	n03746005_7486	742	742	n/a
352	8	1	2054036.005709	n02054036_5709	150	150	n/a
360	8	1	1704323.010239	n01704323_10239	34	34	n/a
368	8	1	2885462.009275	n02885462_9275	408	408	n/a
376	8	1	4168199.009862	n04168199_9862	912	912	n/a
384	8	1	2439033.015634	n02439033_15634	259	259	n/a
392	8	1	3335030.041914	n03335030_41914	511	511	n/a
400	8	1	3085219.004267	n03085219_4267	467	467	n/a
408	8	1	1645776.009693	n01645776_9693	23	23	n/a
416	8	1	3359137.019465	n03359137_19465	522	522	n/a
424	8	1	4373894.059446	n04373894_59446	1008	1008	n/a
432	8	1	3494278.035790	n03494278_35790	605	605	n/a
440	8	1	1664990.013731	n01664990_13731	26	26	n/a
448	8	2	1664990.013731	n01664990_13731	26	26	449.040906
456	8	1	1770393.028281	n01770393_28281	63	63	n/a
464	8	1	4254680.010170	n04254680_10170	946	946	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
