onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3886762.021877	n03886762_21877	100	798	n/a
40	8	1	2885462.013911	n02885462_13911	51	402	n/a
48	8	1	4591713.004821	n04591713_4821	141	1124	n/a
56	8	1	1768244.009298	n01768244_9298	7	55	n/a
64	8	1	4146614.006366	n04146614_6366	112	894	n/a
72	8	1	3792782.005665	n03792782_5665	96	766	n/a
80	8	2	3792782.005665	n03792782_5665	96	766	81.038473
88	8	1	4477387.001527	n04477387_1527	136	1081	n/a
96	8	1	2943871.003559	n02943871_3559	52	411	n/a
104	8	1	1770393.010195	n01770393_10195	8	57	n/a
112	8	1	1645776.009743	n01645776_9743	3	24	n/a
120	8	1	2480855.013432	n02480855_13432	36	282	n/a
128	8	1	3607659.007355	n03607659_7355	83	662	n/a
136	8	1	3512147.033515	n03512147_33515	78	619	n/a
144	8	1	4272054.056965	n04272054_56965	121	967	n/a
152	8	1	3209910.029141	n03209910_29141	61	485	n/a
160	8	1	4398044.016414	n04398044_16414	128	1020	n/a
168	8	1	4273569.014844	n04273569_14844	122	971	n/a
176	8	1	3602883.008804	n03602883_8804	82	656	n/a
184	8	2	3602883.008804	n03602883_8804	82	656	185.032959
192	8	1	2508213.013464	n02508213_13464	39	308	n/a
200	8	1	3612010.002887	n03612010_2887	85	676	n/a
208	8	1	3085013.023800	n03085013_23800	58	461	n/a
216	8	1	4376876.014622	n04376876_14622	127	1013	n/a
224	8	1	2814860.012908	n02814860_12908	47	369	n/a
232	8	1	2439033.004722	n02439033_4722	33	261	n/a
240	8	1	4373894.022727	n04373894_22727	126	1002	n/a
248	8	1	3815615.029630	n03815615_29630	98	781	n/a
256	8	1	3359137.039086	n03359137_39086	66	526	n/a
264	8	1	4612026.005059	n04612026_5059	142	1132	n/a
272	8	1	2236241.007166	n02236241_7166	27	215	n/a
280	8	1	4401680.028024	n04401680_28024	129	1030	n/a
288	8	1	4255586.000878	n04255586_878	120	960	n/a
296	8	1	3746005.007486	n03746005_7486	93	742	n/a
304	8	1	4419073.011195	n04419073_11195	133	1057	n/a
312	8	1	2391049.004569	n02391049_4569	31	245	n/a
320	8	2	2391049.004569	n02391049_4569	31	245	321.042733
328	8	1	3436182.012885	n03436182_12885	71	563	n/a
336	8	1	2374451.017284	n02374451_17284	30	237	n/a
344	8	1	4313503.017853	n04313503_17853	124	985	n/a
352	8	1	4225987.005124	n04225987_5124	117	931	n/a
360	8	1	3609235.007270	n03609235_7270	84	671	n/a
368	8	2	3609235.007270	n03609235_7270	84	671	369.040539
376	8	1	3950228.032200	n03950228_32200	103	821	n/a
384	8	1	4168199.010897	n04168199_10897	114	908	n/a
392	8	1	4090263.016066	n04090263_16066	109	867	n/a
400	8	1	4555897.023902	n04555897_23902	139	1107	n/a
408	8	1	3496296.014487	n03496296_14487	77	614	n/a
416	8	1	3743279.008976	n03743279_8976	92	736	n/a
424	8	1	2841315.010982	n02841315_10982	48	377	n/a
432	8	1	1944390.021065	n01944390_21065	15	120	n/a
440	8	1	2481823.018421	n02481823_18421	37	292	n/a
448	8	1	4154565.013637	n04154565_13637	113	899	n/a
456	8	1	2503517.004892	n02503517_4892	38	300	n/a
464	8	2	2503517.004892	n02503517_4892	38	300	465.033574
472	6	-2	n/a	n/a	n/a	n/a	n/a
