onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	3079230.0366970003	0.0
40	8	1	1768244.00645	0.0
48	8	1	3815615.0087559996	0.0
56	8	1	3472535.008251	0.0
64	8	1	3721384.0034970003	0.0
72	8	1	4273569.0044370005	0.0
80	8	1	3496296.0114129996	0.0
88	8	1	3607659.008199	0.0
96	8	2	3607659.008199	97.04517620899999
104	8	1	4123740.0124629997	0.0
112	8	1	7758680.017888	0.0
120	8	1	4401680.017952	0.0
128	8	2	4401680.017952	129.043569169
136	8	1	2472293.003508	0.0
144	8	1	3792782.03455	0.0
152	8	1	7734017.002386	0.0
160	8	1	1970164.028566	0.0
168	8	1	4113406.0139440005	0.0
176	8	1	4409806.004052	0.0
184	8	1	3837869.005857	0.0
192	8	1	4419073.017022	0.0
200	8	1	3602883.0143150003	0.0
208	8	2	3602883.0143150003	209.118772636
216	8	1	3665924.017703	0.0
224	8	1	1833805.0118900002	0.0
232	8	1	3425413.020014	0.0
240	8	1	4612026.007179	0.0
248	8	1	2068974.000106	0.0
256	8	1	3541923.004023	0.0
264	8	2	3541923.004023	265.04708107
272	8	1	2843158.002978	0.0
280	8	2	2843158.002978	281.041412306
288	8	1	7734744.0056529995	0.0
296	8	1	3209910.0134900003	0.0
304	8	1	4376876.007775	0.0
312	8	1	2055803.004843	0.0
320	8	1	3982430.01576	0.0
328	8	1	4225987.006536	0.0
336	8	1	2503517.004892	0.0
344	8	1	2005790.0093709999	0.0
352	8	1	1787835.0091970002	0.0
360	8	1	12582231.027245	0.0
368	8	1	3743279.0120949997	0.0
376	8	1	3400231.0081080003	0.0
384	8	1	3924679.005901	0.0
392	8	1	3790512.040609	0.0
400	8	1	4146614.0102480003	0.0
408	8	1	1877134.011991	0.0
416	8	1	2481823.008477	0.0
424	8	1	7756951.013102001	0.0
432	8	1	3483823.005222	0.0
440	8	1	3345487.0118650002	0.0
448	8	1	2391049.003228	0.0
456	8	1	4154565.013637	0.0
464	8	1	2131653.00622	0.0
472	6	-2	n/a	0.0
