onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3924679.011484	n03924679_11484	102	810	n/a
40	8	1	1770393.012152	n01770393_12152	8	58	n/a
48	8	1	1726692.009090	n01726692_9090	6	48	n/a
56	8	2	1726692.009090	n01726692_9090	6	48	57.036195
64	8	1	3607659.001968	n03607659_1968	83	658	n/a
72	8	2	3607659.001968	n03607659_1968	83	658	73.033837
80	8	1	2885462.009275	n02885462_9275	51	408	n/a
88	8	1	3085013.024642	n03085013_24642	58	464	n/a
96	8	1	4272054.021409	n04272054_21409	121	962	n/a
104	8	1	4255586.000062	n04255586_62	120	958	n/a
112	8	1	4154565.035063	n04154565_35063	113	904	n/a
120	8	1	4284002.013083	n04284002_13083	123	978	n/a
128	8	1	2480855.016790	n02480855_16790	36	284	n/a
136	8	1	3496296.014114	n03496296_14114	77	612	n/a
144	8	1	4320973.015299	n04320973_15299	125	996	n/a
152	8	1	3544143.014057	n03544143_14057	81	642	n/a
160	8	1	3512147.000023	n03512147_23	78	618	n/a
168	8	1	1772222.013749	n01772222_13749	9	71	n/a
176	8	1	7734744.008647	n07734744_8647	144	1152	n/a
184	8	1	4373894.051904	n04373894_51904	126	1007	n/a
192	8	1	1833805.013268	n01833805_13268	12	93	n/a
200	8	1	3665924.037592	n03665924_37592	90	715	n/a
208	8	1	2769748.052896	n02769748_52896	42	336	n/a
216	8	1	2236241.001360	n02236241_1360	27	209	n/a
224	8	1	3746005.009272	n03746005_9272	93	744	n/a
232	8	1	3445777.004123	n03445777_4123	72	571	n/a
240	8	1	4168199.009781	n04168199_9781	114	911	n/a
248	8	1	3886762.011269	n03886762_11269	100	794	n/a
256	8	1	3467796.005384	n03467796_5384	73	581	n/a
264	8	1	3646296.009175	n03646296_9175	88	704	n/a
272	8	1	3359137.021741	n03359137_21741	66	523	n/a
280	8	1	2346627.017176	n02346627_17176	29	228	n/a
288	8	1	3038480.007843	n03038480_7843	55	440	n/a
296	8	1	2814860.016731	n02814860_16731	47	370	n/a
304	8	1	2882647.023990	n02882647_23990	50	398	n/a
312	8	2	2882647.023990	n02882647_23990	50	398	313.038432
320	8	1	3792782.034550	n03792782_34550	96	765	n/a
328	8	1	4612026.002384	n04612026_2384	142	1130	n/a
336	8	1	1944390.020670	n01944390_20670	15	118	n/a
344	8	1	3483823.003411	n03483823_3411	75	594	n/a
352	8	1	3079230.036697	n03079230_36697	57	455	n/a
360	8	1	4409806.009916	n04409806_9916	131	1048	n/a
368	8	2	4409806.009916	n04409806_9916	131	1048	369.035357
376	8	1	2799175.014140	n02799175_14140	43	339	n/a
384	8	1	1963571.011908	n01963571_11908	16	121	n/a
392	8	1	4555897.018677	n04555897_18677	139	1106	n/a
400	8	1	1855672.015767	n01855672_15767	13	102	n/a
408	8	2	1855672.015767	n01855672_15767	13	102	409.033418
416	8	1	4591713.001761	n04591713_1761	141	1121	n/a
424	8	1	3743279.015645	n03743279_15645	92	732	n/a
432	8	1	3602883.010856	n03602883_10856	82	650	n/a
440	8	1	4123740.010780	n04123740_10780	111	881	n/a
448	8	1	2005790.001902	n02005790_1902	18	140	n/a
456	8	1	3400231.024528	n03400231_24528	69	548	n/a
464	8	1	1768244.007788	n01768244_7788	7	53	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
