onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	2439033.015634	n02439033_15634	33	259	n/a
40	8	1	1784675.015243	n01784675_15243	10	75	n/a
48	8	1	3541923.002848	n03541923_2848	79	626	n/a
56	8	1	3602883.022505	n03602883_22505	82	655	n/a
64	8	1	4401680.024985	n04401680_24985	129	1028	n/a
72	8	2	4401680.024985	n04401680_24985	129	1028	73.030910
80	8	1	3790512.023966	n03790512_23966	95	757	n/a
88	8	1	3793489.010094	n03793489_10094	97	769	n/a
96	8	2	3793489.010094	n03793489_10094	97	769	97.130836
104	8	1	2084071.017818	n02084071_17818	22	170	n/a
112	8	1	2799175.009738	n02799175_9738	43	344	n/a
120	8	1	3760671.010975	n03760671_10975	94	745	n/a
128	8	1	2005790.001902	n02005790_1902	18	140	n/a
136	8	1	2943871.003559	n02943871_3559	52	411	n/a
144	8	1	4313503.022884	n04313503_22884	124	989	n/a
152	8	1	4197391.004733	n04197391_4733	116	926	n/a
160	8	1	4180888.003216	n04180888_3216	115	916	n/a
168	8	2	4180888.003216	n04180888_3216	115	916	169.042777
176	8	1	3394916.036485	n03394916_36485	67	534	n/a
184	8	1	2226429.012778	n02226429_12778	25	194	n/a
192	8	1	2374451.017284	n02374451_17284	30	237	n/a
200	8	1	3815615.005104	n03815615_5104	98	782	n/a
208	8	1	1772222.010420	n01772222_10420	9	65	n/a
216	8	1	3079230.013074	n03079230_13074	57	449	n/a
224	8	1	3837869.005198	n03837869_5198	99	787	n/a
232	8	1	3085219.005599	n03085219_5599	59	469	n/a
240	8	1	2882647.013757	n02882647_13757	50	393	n/a
248	8	1	4612026.010008	n04612026_10008	142	1129	n/a
256	8	1	2445715.010261	n02445715_10261	34	265	n/a
264	8	1	3425413.013788	n03425413_13788	70	553	n/a
272	8	1	2346627.005663	n02346627_5663	29	231	n/a
280	8	2	2346627.005663	n02346627_5663	29	231	281.035796
288	8	1	3665924.037592	n03665924_37592	90	715	n/a
296	8	1	1704323.008008	n01704323_8008	5	37	n/a
304	8	1	2090827.013480	n02090827_13480	23	179	n/a
312	8	1	3038480.007843	n03038480_7843	55	440	n/a
320	8	1	1877134.011344	n01877134_11344	14	108	n/a
328	8	1	1833805.007892	n01833805_7892	12	95	n/a
336	8	1	4373894.059446	n04373894_59446	126	1008	n/a
344	8	1	3642806.021320	n03642806_21320	87	693	n/a
352	8	2	3642806.021320	n03642806_21320	87	693	353.032413
360	8	1	3436182.012885	n03436182_12885	71	563	n/a
368	8	1	4225987.006536	n04225987_6536	117	933	n/a
376	8	1	3085013.023800	n03085013_23800	58	461	n/a
384	8	1	3609235.007270	n03609235_7270	84	671	n/a
392	8	1	4254680.003842	n04254680_3842	119	951	n/a
400	8	1	3721384.003497	n03721384_3497	91	725	n/a
408	8	1	1639765.037122	n01639765_37122	2	11	n/a
416	8	1	2068974.004003	n02068974_4003	21	165	n/a
424	8	1	4419073.011767	n04419073_11767	133	1058	n/a
432	8	1	4044716.012763	n04044716_12763	106	842	n/a
440	8	1	2432983.016049	n02432983_16049	32	250	n/a
448	8	1	12596148.006943	n12596148_6943	149	1190	n/a
456	8	1	4273569.013211	n04273569_13211	122	970	n/a
464	8	1	2843158.008492	n02843158_8492	49	391	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
