onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	4255586.000062	0.0
40	8	1	4409515.0110720005	0.0
48	8	2	4409515.0110720005	49.0827989799
56	8	1	2439033.0080049997	0.0
64	8	1	3436182.00166	0.0
72	8	1	3496296.012686	0.0
80	8	1	2374451.0199659998	0.0
88	8	1	2974003.008812	0.0
96	8	1	3918737.0045800004	0.0
104	8	1	3815615.007628	0.0
112	8	1	1877134.011538	0.0
120	8	2	1877134.011538	121.02832872100001
128	8	1	1833805.012155	0.0
136	8	1	3793489.0052650003	0.0
144	8	1	4070727.0238269996	0.0
152	8	1	3345487.0072330004	0.0
160	8	1	3209910.000157	0.0
168	8	1	1772222.011885	0.0
176	8	1	2814860.012908	0.0
184	8	1	4376876.010149	0.0
192	8	1	2808440.0432490003	0.0
200	8	1	4373894.043971	0.0
208	8	1	1664990.007133	0.0
216	8	1	3609235.004455	0.0
224	8	1	3467796.0053839996	0.0
232	8	1	4419073.017022	0.0
240	8	1	3543603.006861	0.0
248	8	1	3187595.009059	0.0
256	8	1	3792782.03455	0.0
264	8	1	3612010.004285	0.0
272	8	1	12596148.006386	0.0
280	8	1	2885462.012304	0.0
288	8	1	2692877.010393	0.0
296	8	1	4044716.007225	0.0
304	8	1	2233338.009484	0.0
312	8	1	7758680.022369999	0.0
320	8	1	4146614.0102480003	0.0
328	8	1	1639765.0476809999	0.0
336	8	2	1639765.0476809999	337.03460033700003
344	8	1	3541923.0028489996	0.0
352	8	1	7756951.017655999	0.0
360	8	1	3544143.01111	0.0
368	8	1	2799175.013505	0.0
376	8	1	4398044.014381	0.0
384	8	1	2084071.0144259997	0.0
392	8	1	2068974.002736	0.0
400	8	1	3400231.0029080003	0.0
408	8	2	3400231.0029080003	409.029792531
416	8	1	1704323.009812	0.0
424	8	1	4225987.012703	0.0
432	8	1	2943871.005579	0.0
440	8	2	2943871.005579	441.128495886
448	8	1	7734744.0051460005	0.0
456	8	1	3512147.0000230004	0.0
464	8	1	2236241.006498	0.0
472	6	-2	n/a	0.0
