onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3649909.019563	n03649909_19563	89	709	n/a
40	8	1	4044716.016479	n04044716_16479	106	844	n/a
48	8	2	4044716.016479	n04044716_16479	106	844	49.072923
56	8	1	2054036.021993	n02054036_21993	19	149	n/a
64	8	1	1784675.015784	n01784675_15784	10	76	n/a
72	8	1	4409515.022109	n04409515_22109	130	1035	n/a
80	8	1	2802215.006616	n02802215_6616	45	359	n/a
88	8	1	1963571.014820	n01963571_14820	16	122	n/a
96	8	1	4070727.023757	n04070727_23757	107	853	n/a
104	8	1	3623556.006577	n03623556_6577	86	686	n/a
112	8	1	4376876.014622	n04376876_14622	127	1013	n/a
120	8	1	4255586.003274	n04255586_3274	120	955	n/a
128	8	1	3642806.006122	n03642806_6122	87	696	n/a
136	8	2	3642806.006122	n03642806_6122	87	696	137.034146
144	8	1	1664990.018293	n01664990_18293	4	28	n/a
152	8	1	12582231.024598	n12582231_24598	148	1180	n/a
160	8	1	4197391.013706	n04197391_13706	116	922	n/a
168	8	1	4233124.014971	n04233124_14971	118	940	n/a
176	8	1	3063599.004784	n03063599_4784	56	447	n/a
184	8	1	2814860.039856	n02814860_39856	47	376	n/a
192	8	1	1855672.013449	n01855672_13449	13	98	n/a
200	8	1	4273569.014844	n04273569_14844	122	971	n/a
208	8	1	1944390.020670	n01944390_20670	15	118	n/a
216	8	1	3483823.006872	n03483823_6872	75	597	n/a
224	8	1	4612026.005059	n04612026_5059	142	1132	n/a
232	8	2	4612026.005059	n04612026_5059	142	1132	233.029309
240	8	1	2480855.011704	n02480855_11704	36	281	n/a
248	8	1	4409806.008542	n04409806_8542	131	1047	n/a
256	8	1	4146614.016469	n04146614_16469	112	891	n/a
264	8	1	1645776.009693	n01645776_9693	3	23	n/a
272	8	1	4009552.010330	n04009552_10330	105	833	n/a
280	8	1	3646296.001689	n03646296_1689	88	698	n/a
288	8	1	3425413.020974	n03425413_20974	70	557	n/a
296	8	2	3425413.020974	n03425413_20974	70	557	297.026076
304	8	1	2766534.021124	n02766534_21124	41	326	n/a
312	8	1	2481823.020882	n02481823_20882	37	293	n/a
320	8	1	3255030.004834	n03255030_4834	62	493	n/a
328	8	1	4284002.020945	n04284002_20945	123	983	n/a
336	8	2	4284002.020945	n04284002_20945	123	983	337.040747
344	8	1	2508213.011465	n02508213_11465	39	306	n/a
352	8	1	2692877.015805	n02692877_15805	40	316	n/a
360	8	1	3950228.020813	n03950228_20813	103	819	n/a
368	8	1	2998003.004611	n02998003_4611	54	428	n/a
376	8	1	3792782.007077	n03792782_7077	96	767	n/a
384	8	1	1639765.052902	n01639765_52902	2	16	n/a
392	8	1	2445715.005508	n02445715_5508	34	271	n/a
400	8	1	4180888.001515	n04180888_1515	115	914	n/a
408	8	1	4113406.005900	n04113406_5900	110	880	n/a
416	8	1	2800213.021205	n02800213_21205	44	349	n/a
424	8	1	1704323.010031	n01704323_10031	5	33	n/a
432	8	1	7758680.013497	n07758680_13497	146	1163	n/a
440	8	1	4090263.024512	n04090263_24512	109	868	n/a
448	8	1	4587559.013463	n04587559_13463	140	1118	n/a
456	8	1	2843158.005377	n02843158_5377	49	387	n/a
464	8	1	4401680.017952	n04401680_17952	129	1025	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
