onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	32	1	-1	n/a	n/a	n/a
32.0	4.0	2.0	1.0	7.0	44.967050275	4.0
36.0	8.0	2.0	2.0	7.0	44.967050275	4.0
44.0	3.0	2.0	3.0	7.0	44.967050275	4.0
47.0	1.0	2.0	4.0	7.0	44.967050275	4.0
48.0	4.0	3.0	1.0	19.0	61.537798192	4.0
52.0	8.0	3.0	2.0	19.0	61.537798192	4.0
60.0	3.0	3.0	3.0	19.0	61.537798192	4.0
63.0	1.0	3.0	4.0	19.0	61.537798192	4.0
64.0	4.0	4.0	1.0	1.0	77.032958281	4.0
68.0	8.0	4.0	2.0	1.0	77.032958281	4.0
76.0	3.0	4.0	3.0	1.0	77.032958281	4.0
79.0	1.0	4.0	4.0	1.0	77.032958281	4.0
80.0	4.0	5.0	1.0	21.0	93.845551658	2.0
84.0	8.0	5.0	2.0	21.0	93.845551658	2.0
92.0	3.0	5.0	3.0	21.0	93.845551658	2.0
95.0	1.0	5.0	4.0	21.0	93.845551658	2.0
96.0	4.0	6.0	1.0	25.0	108.997431209	3.0
100.0	8.0	6.0	2.0	25.0	108.997431209	3.0
108.0	3.0	6.0	3.0	25.0	108.997431209	3.0
111.0	1.0	6.0	4.0	25.0	108.997431209	3.0
112.0	4.0	7.0	1.0	12.0	125.229520467	3.0
116.0	8.0	7.0	2.0	12.0	125.229520467	3.0
124.0	3.0	7.0	3.0	12.0	125.229520467	3.0
127.0	1.0	7.0	4.0	12.0	125.229520467	3.0
128.0	4.0	8.0	1.0	22.0	140.965167486	3.0
132.0	8.0	8.0	2.0	22.0	140.965167486	3.0
140.0	3.0	8.0	3.0	22.0	140.965167486	3.0
143.0	1.0	8.0	4.0	22.0	140.965167486	3.0
144.0	4.0	9.0	1.0	2.0	157.59941885	3.0
148.0	8.0	9.0	2.0	2.0	157.59941885	3.0
156.0	3.0	9.0	3.0	2.0	157.59941885	3.0
159.0	1.0	9.0	4.0	2.0	157.59941885	3.0
160.0	4.0	10.0	1.0	11.0	173.321151903	3.0
164.0	8.0	10.0	2.0	11.0	173.321151903	3.0
172.0	3.0	10.0	3.0	11.0	173.321151903	3.0
175.0	1.0	10.0	4.0	11.0	173.321151903	3.0
176.0	4.0	11.0	1.0	5.0	189.247630674	3.0
