onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	2131653.007902	n02131653_7902	192	192	n/a
40	8	1	3609235.007271	n03609235_7271	672	672	n/a
48	8	1	2974003.009408	n02974003_9408	424	424	n/a
56	8	1	3436182.009434	n03436182_9434	568	568	n/a
64	8	1	3261776.027103	n03261776_27103	501	501	n/a
72	8	1	13111881.010917	n13111881_10917	1193	1193	n/a
80	8	1	2317335.024617	n02317335_24617	222	222	n/a
88	8	2	2317335.024617	n02317335_24617	222	222	89.291160
96	8	1	4442441.006478	n04442441_6478	1078	1078	n/a
104	8	1	4273569.017297	n04273569_17297	973	973	n/a
112	8	1	4587559.013463	n04587559_13463	1118	1118	n/a
120	8	1	2090827.005708	n02090827_5708	181	181	n/a
128	8	1	1970164.014781	n01970164_14781	130	130	n/a
136	8	1	2391049.002286	n02391049_2286	242	242	n/a
144	8	1	3397947.004284	n03397947_4284	540	540	n/a
152	8	1	3982430.029809	n03982430_29809	828	828	n/a
160	8	1	3543603.002363	n03543603_2363	634	634	n/a
168	8	1	2808440.038805	n02808440_38805	365	365	n/a
176	8	2	2808440.038805	n02808440_38805	365	365	177.067657
184	8	1	1704323.010239	n01704323_10239	34	34	n/a
192	8	1	3335030.041914	n03335030_41914	511	511	n/a
200	8	1	2800213.017884	n02800213_17884	348	348	n/a
208	8	1	1645776.009361	n01645776_9361	21	21	n/a
216	8	1	3612010.000871	n03612010_871	679	679	n/a
224	8	1	4412416.007597	n04412416_7597	1055	1055	n/a
232	8	1	12596148.004136	n12596148_4136	1186	1186	n/a
240	8	1	4477387.002204	n04477387_2204	1082	1082	n/a
248	8	1	3837869.009127	n03837869_9127	792	792	n/a
256	8	2	3837869.009127	n03837869_9127	792	792	257.032083
264	8	1	4197391.018597	n04197391_18597	924	924	n/a
272	8	1	4044716.006288	n04044716_6288	846	846	n/a
280	8	1	4376876.013235	n04376876_13235	1012	1012	n/a
288	8	1	2766534.064673	n02766534_64673	328	328	n/a
296	8	1	4419073.013393	n04419073_13393	1059	1059	n/a
304	8	2	4419073.013393	n04419073_13393	1059	1059	305.028723
312	8	1	3541923.004374	n03541923_4374	631	631	n/a
320	8	1	2054036.007221	n02054036_7221	151	151	n/a
328	8	1	4225987.012703	n04225987_12703	929	929	n/a
336	8	1	3721384.006760	n03721384_6760	728	728	n/a
344	8	1	4233124.013344	n04233124_13344	938	938	n/a
352	8	1	7758680.015982	n07758680_15982	1165	1165	n/a
360	8	1	4146614.009889	n04146614_9889	896	896	n/a
368	8	1	2843158.005600	n02843158_5600	388	388	n/a
376	8	1	3063599.003234	n03063599_3234	442	442	n/a
384	8	1	3623556.016837	n03623556_16837	682	682	n/a
392	8	1	3918737.004580	n03918737_4580	807	807	n/a
400	8	1	4009552.015796	n04009552_15796	835	835	n/a
408	8	1	4086273.010362	n04086273_10362	857	857	n/a
416	8	1	2084071.023836	n02084071_23836	172	172	n/a
424	8	1	2692877.019950	n02692877_19950	318	318	n/a
432	8	1	3425413.021553	n03425413_21553	559	559	n/a
440	8	1	2503517.010053	n02503517_10053	297	297	n/a
448	8	2	2503517.010053	n02503517_10053	297	297	449.038760
456	8	1	4482393.026587	n04482393_26587	1095	1095	n/a
464	8	1	4070727.023827	n04070727_23827	854	854	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
