onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	4442312.011854	n04442312_11854	134	1066	n/a
40	8	1	2226429.017165	n02226429_17165	25	198	n/a
48	8	1	4113406.013944	n04113406_13944	110	874	n/a
56	8	1	3394916.033757	n03394916_33757	67	533	n/a
64	8	1	2068974.000106	n02068974_106	21	161	n/a
72	8	1	4180888.004080	n04180888_4080	115	917	n/a
80	8	1	3950228.016044	n03950228_16044	103	817	n/a
88	8	1	2445715.013221	n02445715_13221	34	267	n/a
96	8	2	2445715.013221	n02445715_13221	34	267	97.038731
104	8	1	11978233.041489	n11978233_41489	147	1175	n/a
112	8	1	4409515.005752	n04409515_5752	130	1038	n/a
120	8	1	4497801.008739	n04497801_8739	138	1104	n/a
128	8	2	4497801.008739	n04497801_8739	138	1104	129.041012
136	8	1	2432983.031019	n02432983_31019	32	255	n/a
144	8	1	2481823.020882	n02481823_20882	37	293	n/a
152	8	1	1518878.005958	n01518878_5958	1	5	n/a
160	8	1	3760671.012753	n03760671_12753	94	747	n/a
168	8	1	3793489.008932	n03793489_8932	97	776	n/a
176	8	1	4398044.018539	n04398044_18539	128	1022	n/a
184	8	1	7734017.011666	n07734017_11666	143	1137	n/a
192	8	1	3209910.013490	n03209910_13490	61	481	n/a
200	8	1	3187595.006454	n03187595_6454	60	476	n/a
208	8	2	3187595.006454	n03187595_6454	60	476	209.034596
216	8	1	3085219.005599	n03085219_5599	59	469	n/a
224	8	1	3649909.013625	n03649909_13625	89	707	n/a
232	8	1	2943871.011050	n02943871_11050	52	410	n/a
240	8	1	3345487.002612	n03345487_2612	65	516	n/a
248	8	1	3642806.017261	n03642806_17261	87	691	n/a
256	8	1	4254680.000043	n04254680_43	119	952	n/a
264	8	2	4254680.000043	n04254680_43	119	952	265.031761
272	8	1	1877134.010662	n01877134_10662	14	106	n/a
280	8	2	1877134.010662	n01877134_10662	14	106	281.030816
288	8	1	3472535.000283	n03472535_283	74	589	n/a
296	8	1	3790512.012009	n03790512_12009	95	754	n/a
304	8	1	2508213.013042	n02508213_13042	39	307	n/a
312	8	1	1639765.037122	n01639765_37122	2	11	n/a
320	8	1	2802215.013634	n02802215_13634	45	353	n/a
328	8	1	3494278.022114	n03494278_22114	76	601	n/a
336	8	1	2998003.004611	n02998003_4611	54	428	n/a
344	8	1	12582231.044661	n12582231_44661	148	1184	n/a
352	8	1	1784675.014624	n01784675_14624	10	74	n/a
360	8	1	2374451.012720	n02374451_12720	30	234	n/a
368	8	1	4313503.023067	n04313503_23067	124	990	n/a
376	8	1	3255030.018182	n03255030_18182	62	491	n/a
384	8	1	2841315.012821	n02841315_12821	48	378	n/a
392	8	1	3815615.019824	n03815615_19824	98	779	n/a
400	8	1	1787835.010392	n01787835_10392	11	82	n/a
408	8	1	4090263.030280	n04090263_30280	109	869	n/a
416	8	1	2472293.003508	n02472293_3508	35	278	n/a
424	8	1	1664990.007133	n01664990_7133	4	32	n/a
432	8	1	2439033.015634	n02439033_15634	33	259	n/a
440	8	1	2055803.006095	n02055803_6095	20	155	n/a
448	8	1	7756951.017656	n07756951_17656	145	1158	n/a
456	8	1	2233338.009484	n02233338_9484	26	208	n/a
464	8	1	4401680.022803	n04401680_22803	129	1027	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
