onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	1787835.013122	0.0
40	8	1	3924679.011429	0.0
48	8	1	3746005.007486	0.0
56	8	1	2346627.013993	0.0
64	8	1	4272054.056965	0.0
72	8	1	4168199.009434	0.0
80	8	1	4373894.051904	0.0
88	8	1	4070727.021435	0.0
96	8	1	2481823.013867	0.0
104	8	1	1784675.020773	0.0
112	8	1	2692877.019950	0.0
120	8	2	2692877.019950	121.056695661
128	8	1	2841315.016314	0.0
136	8	1	4587559.007411	0.0
144	8	1	3790512.011206	0.0
152	8	1	2843158.002978	0.0
160	8	1	3642806.015854	0.0
168	8	1	4233124.012727	0.0
176	8	1	1518878.008432	0.0
184	8	1	1704323.008767	0.0
192	8	2	1704323.008767	193.034368801
200	8	1	2317335.017604	0.0
208	8	1	4154565.019381	0.0
216	8	1	3255030.007581	0.0
224	8	1	4612026.002384	0.0
232	8	1	13111881.006560	0.0
240	8	1	2068974.006018	0.0
248	8	1	1855672.015900	0.0
256	8	1	3646296.009175	0.0
264	8	2	3646296.009175	265.079778638
272	8	1	3793489.001565	0.0
280	8	1	4320973.009400	0.0
288	8	1	12596148.003502	0.0
296	8	1	1944390.019503	0.0
304	8	2	1944390.019503	305.028724985
312	8	1	3496296.010113	0.0
320	8	1	4180888.008500	0.0
328	8	1	3467796.005051	0.0
336	8	1	3607659.001318	0.0
344	8	1	3512147.002038	0.0
352	8	1	3345487.008958	0.0
360	8	1	3063599.004177	0.0
368	8	1	3400231.021509	0.0
376	8	1	4086273.037855	0.0
384	8	1	2998003.005381	0.0
392	8	1	3721384.036929	0.0
400	8	1	3544143.003031	0.0
408	8	1	3743279.015645	0.0
416	8	1	3079230.016134	0.0
424	8	1	2814860.035555	0.0
432	8	1	3982430.038731	0.0
440	8	2	3982430.038731	441.038558168
448	8	1	1772222.011060	0.0
456	8	1	3209910.029141	0.0
464	8	1	2472293.000131	0.0
472	6	-2	n/a	0
