onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	2841315.010982	n02841315_10982	48	377	n/a
40	8	1	3665924.008249	n03665924_8249	90	720	n/a
48	8	1	2974003.001210	n02974003_1210	53	417	n/a
56	8	1	2472293.034273	n02472293_34273	35	277	n/a
64	8	1	1944390.021065	n01944390_21065	15	120	n/a
72	8	1	2480855.018583	n02480855_18583	36	285	n/a
80	8	1	3063599.002682	n03063599_2682	56	441	n/a
88	8	1	3261776.031671	n03261776_31671	63	503	n/a
96	8	1	2503517.008447	n02503517_8447	38	303	n/a
104	8	1	2374451.018054	n02374451_18054	30	239	n/a
112	8	1	3982430.038731	n03982430_38731	104	830	n/a
120	8	1	1784675.018607	n01784675_18607	10	77	n/a
128	8	2	1784675.018607	n01784675_18607	10	77	129.052694
136	8	1	2769748.033148	n02769748_33148	42	333	n/a
144	8	1	2808440.038805	n02808440_38805	46	365	n/a
152	8	1	3642806.018985	n03642806_18985	87	692	n/a
160	8	2	3642806.018985	n03642806_18985	87	692	161.049266
168	8	1	3743279.011113	n03743279_11113	92	729	n/a
176	8	2	3743279.011113	n03743279_11113	92	729	177.047266
184	8	1	4233124.013344	n04233124_13344	118	938	n/a
192	8	1	11978233.020269	n11978233_20269	147	1171	n/a
200	8	1	3541923.002848	n03541923_2848	79	626	n/a
208	8	1	2084071.034874	n02084071_34874	22	176	n/a
216	8	1	4180888.001515	n04180888_1515	115	914	n/a
224	8	1	3359137.044522	n03359137_44522	66	528	n/a
232	8	1	4497801.003101	n04497801_3101	138	1100	n/a
240	8	1	2882647.018337	n02882647_18337	50	395	n/a
248	8	1	4591713.001761	n04591713_1761	141	1121	n/a
256	8	1	2814860.035555	n02814860_35555	47	374	n/a
264	8	1	4482393.006359	n04482393_6359	137	1096	n/a
272	8	1	3623556.008389	n03623556_8389	86	687	n/a
280	8	1	2131653.010825	n02131653_10825	24	185	n/a
288	8	1	1518878.014910	n01518878_14910	1	4	n/a
296	8	1	3544143.001497	n03544143_1497	81	643	n/a
304	8	1	2998003.002616	n02998003_2616	54	426	n/a
312	8	1	7756951.017656	n07756951_17656	145	1158	n/a
320	8	1	4225987.012703	n04225987_12703	117	929	n/a
328	8	1	4154565.035063	n04154565_35063	113	904	n/a
336	8	1	2802215.019473	n02802215_19473	45	355	n/a
344	8	2	2802215.019473	n02802215_19473	45	355	345.052531
352	8	1	3345487.002612	n03345487_2612	65	516	n/a
360	8	1	2843158.004722	n02843158_4722	49	386	n/a
368	8	1	2800213.011791	n02800213_11791	44	345	n/a
376	8	1	3721384.022007	n03721384_22007	91	723	n/a
384	8	1	2090827.017605	n02090827_17605	23	180	n/a
392	8	2	2090827.017605	n02090827_17605	23	180	393.046537
400	8	1	3085219.005599	n03085219_5599	59	469	n/a
408	8	1	4477387.007671	n04477387_7671	136	1087	n/a
416	8	1	4113406.010672	n04113406_10672	110	873	n/a
424	8	1	3918737.008191	n03918737_8191	101	808	n/a
432	8	1	2481823.013867	n02481823_13867	37	290	n/a
440	8	1	2692877.007319	n02692877_7319	40	320	n/a
448	8	1	3760671.006434	n03760671_6434	94	749	n/a
456	8	1	3425413.016822	n03425413_16822	70	554	n/a
464	8	1	4373894.031776	n04373894_31776	126	1004	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
