onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3445777.004123	n03445777_4123	571	571	n/a
40	8	2	3445777.004123	n03445777_4123	571	571	41.050689
48	8	1	12582231.020158	n12582231_20158	1178	1178	n/a
56	8	1	4376876.011868	n04376876_11868	1011	1011	n/a
64	8	1	2882647.007150	n02882647_7150	400	400	n/a
72	8	1	3255030.007581	n03255030_7581	495	495	n/a
80	8	1	3400231.004196	n03400231_4196	550	550	n/a
88	8	1	2799175.011275	n02799175_11275	337	337	n/a
96	8	1	2226429.017436	n02226429_17436	199	199	n/a
104	8	1	4412416.008901	n04412416_8901	1056	1056	n/a
112	8	1	7734017.011666	n07734017_11666	1137	1137	n/a
120	8	1	3512147.033515	n03512147_33515	619	619	n/a
128	8	2	3512147.033515	n03512147_33515	619	619	129.055286
136	8	1	3790512.041520	n03790512_41520	760	760	n/a
144	8	1	1770393.021218	n01770393_21218	61	61	n/a
152	8	2	1770393.021218	n01770393_21218	61	61	153.045311
160	8	1	3918737.019975	n03918737_19975	804	804	n/a
168	8	1	2800213.017884	n02800213_17884	348	348	n/a
176	8	1	4233124.014971	n04233124_14971	940	940	n/a
184	8	1	13111881.007817	n13111881_7817	1199	1199	n/a
192	8	1	7756951.015873	n07756951_15873	1156	1156	n/a
200	8	1	2802215.009364	n02802215_9364	360	360	n/a
208	8	1	3425413.020974	n03425413_20974	557	557	n/a
216	8	1	2974003.008812	n02974003_8812	423	423	n/a
224	8	1	3607659.006257	n03607659_6257	661	661	n/a
232	8	1	3642806.027943	n03642806_27943	695	695	n/a
240	8	1	4123740.015423	n04123740_15423	885	885	n/a
248	8	1	3649909.013625	n03649909_13625	707	707	n/a
256	8	1	1963571.011908	n01963571_11908	121	121	n/a
264	8	1	4419073.007644	n04419073_7644	1063	1063	n/a
272	8	1	1639765.044823	n01639765_44823	13	13	n/a
280	8	1	2445715.005508	n02445715_5508	271	271	n/a
288	8	1	2769748.020423	n02769748_20423	330	330	n/a
296	8	1	1704323.005092	n01704323_5092	36	36	n/a
304	8	1	3815615.005104	n03815615_5104	782	782	n/a
312	8	1	3472535.000283	n03472535_283	589	589	n/a
320	8	1	4442441.003265	n04442441_3265	1074	1074	n/a
328	8	2	4442441.003265	n04442441_3265	1074	1074	329.049786
336	8	1	2068974.007285	n02068974_7285	168	168	n/a
344	8	1	3494278.040471	n03494278_40471	607	607	n/a
352	8	1	3886762.007939	n03886762_7939	799	799	n/a
360	8	1	3079230.008270	n03079230_8270	456	456	n/a
368	8	1	3746005.004914	n03746005_4914	739	739	n/a
376	8	1	1726692.021053	n01726692_21053	42	42	n/a
384	8	1	4254680.001247	n04254680_1247	948	948	n/a
392	8	1	3436182.012885	n03436182_12885	563	563	n/a
400	8	1	4090263.005363	n04090263_5363	870	870	n/a
408	8	1	1944390.016184	n01944390_16184	113	113	n/a
416	8	1	2508213.011465	n02508213_11465	306	306	n/a
424	8	1	3743279.007634	n03743279_7634	735	735	n/a
432	8	2	3743279.007634	n03743279_7634	735	735	433.053826
440	8	1	4612026.007911	n04612026_7911	1136	1136	n/a
448	8	1	1784675.009652	n01784675_9652	80	80	n/a
456	8	1	2317335.014310	n02317335_14310	218	218	n/a
464	8	1	2814860.033006	n02814860_33006	373	373	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
