onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	3397947.009823	0.0
40	8	1	1772222.012347	0.0
48	8	1	4591713.005442	0.0
56	8	1	4409515.003798	0.0
64	8	1	4044716.013601	0.0
72	8	1	4482393.006359	0.0
80	8	1	4373894.031776	0.0
88	8	1	4284002.013083	0.0
96	8	1	2226429.013460	0.0
104	8	1	3209910.026897	0.0
112	8	1	3982430.037727	0.0
120	8	1	1944390.019988	0.0
128	8	2	1944390.019988	129.087865812
136	8	1	2055803.009018	0.0
144	8	1	2974003.008115	0.0
152	8	1	3602883.016220	0.0
160	8	1	2439033.011666	0.0
168	8	1	4113406.019025	0.0
176	8	1	3445777.005992	0.0
184	8	1	3425413.022005	0.0
192	8	1	3255030.018182	0.0
200	8	1	3085219.005196	0.0
208	8	1	11978233.016933	0.0
216	8	1	2843158.005600	0.0
224	8	1	4123740.008706	0.0
232	8	2	4123740.008706	233.45234914
240	8	1	4442441.005660	0.0
248	8	1	7756951.017047	0.0
256	8	1	2236241.005223	0.0
264	8	1	3886762.018101	0.0
272	8	1	3918737.016966	0.0
280	8	1	4398044.013032	0.0
288	8	1	2084071.021054	0.0
296	8	1	4587559.010400	0.0
304	8	1	4180888.011100	0.0
312	8	2	4180888.011100	314.029520508
320	8	1	4477387.006623	0.0
328	8	1	4070727.013150	0.0
336	8	1	3924679.011484	0.0
344	8	1	4497801.011780	0.0
352	8	1	4419073.007644	0.0
360	8	2	4419073.007644	361.194747039
368	8	1	1726692.031558	0.0
376	8	1	2090827.017605	0.0
384	8	1	2814860.030610	0.0
392	8	2	2814860.030610	393.024670513
400	8	1	7758680.011558	0.0
408	8	1	4412416.010353	0.0
416	8	1	4313503.025193	0.0
424	8	1	3544143.004767	0.0
432	8	1	2480855.013432	0.0
440	8	1	2445715.017475	0.0
448	8	1	2769748.032217	0.0
456	8	1	3790512.035174	0.0
464	8	1	4320973.021297	0.0
472	6	-2	n/a	0
