onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	4070727.021435	n04070727_21435	852	852	n/a
40	8	2	4070727.021435	n04070727_21435	852	852	41.030068
48	8	1	3982430.026431	n03982430_26431	827	827	n/a
56	8	1	4086273.037855	n04086273_37855	863	863	n/a
64	8	1	1787835.013122	n01787835_13122	86	86	n/a
72	8	1	3079230.033060	n03079230_33060	454	454	n/a
80	8	1	1664990.019129	n01664990_19129	29	29	n/a
88	8	1	4412416.014153	n04412416_14153	1052	1052	n/a
96	8	1	4044716.008619	n04044716_8619	848	848	n/a
104	8	1	3335030.041867	n03335030_41867	510	510	n/a
112	8	1	1639765.040261	n01639765_40261	12	12	n/a
120	8	1	2802215.021594	n02802215_21594	356	356	n/a
128	8	2	2802215.021594	n02802215_21594	356	356	129.025741
136	8	1	2233338.003494	n02233338_3494	206	206	n/a
144	8	1	2766534.018271	n02766534_18271	325	325	n/a
152	8	2	2766534.018271	n02766534_18271	325	325	153.024449
160	8	1	2317335.030508	n02317335_30508	223	223	n/a
168	8	1	4497801.011780	n04497801_11780	1097	1097	n/a
176	8	1	3642806.015854	n03642806_15854	690	690	n/a
184	8	1	2131653.006220	n02131653_6220	191	191	n/a
192	8	1	3400231.008108	n03400231_8108	552	552	n/a
200	8	1	2346627.022283	n02346627_22283	229	229	n/a
208	8	1	3721384.014643	n03721384_14643	721	721	n/a
216	8	1	3544143.018625	n03544143_18625	644	644	n/a
224	8	1	3918737.008191	n03918737_8191	808	808	n/a
232	8	1	4482393.013270	n04482393_13270	1089	1089	n/a
240	8	1	3467796.005051	n03467796_5051	580	580	n/a
248	8	1	2808440.015163	n02808440_15163	362	362	n/a
256	8	1	11978233.028156	n11978233_28156	1174	1174	n/a
264	8	1	1784675.020773	n01784675_20773	78	78	n/a
272	8	1	3790512.041520	n03790512_41520	760	760	n/a
280	8	1	3187595.003646	n03187595_3646	474	474	n/a
288	8	1	2800213.015518	n02800213_15518	347	347	n/a
296	8	1	3397947.008954	n03397947_8954	543	543	n/a
304	8	1	4254680.010097	n04254680_10097	945	945	n/a
312	8	1	7734017.002386	n07734017_2386	1140	1140	n/a
320	8	1	3085219.007432	n03085219_7432	471	471	n/a
328	8	2	3085219.007432	n03085219_7432	471	471	329.031804
336	8	1	2974003.006740	n02974003_6740	421	421	n/a
344	8	1	2472293.046249	n02472293_46249	279	279	n/a
352	8	1	3649909.016050	n03649909_16050	708	708	n/a
360	8	1	2084071.027182	n02084071_27182	173	173	n/a
368	8	1	4233124.024091	n04233124_24091	944	944	n/a
376	8	1	3063599.003835	n03063599_3835	443	443	n/a
384	8	1	3793489.007412	n03793489_7412	775	775	n/a
392	8	1	4587559.006132	n04587559_6132	1119	1119	n/a
400	8	1	3760671.009669	n03760671_9669	752	752	n/a
408	8	1	3623556.017722	n03623556_17722	683	683	n/a
416	8	1	3445777.010587	n03445777_10587	569	569	n/a
424	8	1	1833805.009089	n01833805_9089	96	96	n/a
432	8	2	1833805.009089	n01833805_9089	96	96	433.027236
440	8	1	3425413.020974	n03425413_20974	557	557	n/a
448	8	1	2445715.003558	n02445715_3558	270	270	n/a
456	8	1	1970164.012603	n01970164_12603	129	129	n/a
464	8	1	2799175.007198	n02799175_7198	343	343	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
